Dataset,Model,Attack,Partition,Aggregator,Iteration,Metric,Mean,CI
MNIST,softmax,static,noniid,CC,145,per_class_accs_class_7,0.021400778210116732,nan
MNIST,softmax,static,noniid,CC,146,per_class_accs_class_7,0.021400778210116732,nan
MNIST,softmax,static,noniid,CC,147,per_class_accs_class_7,0.021400778210116732,nan
MNIST,softmax,static,noniid,CC,148,per_class_accs_class_7,0.021400778210116732,nan
MNIST,softmax,static,noniid,CC,149,per_class_accs_class_7,0.021400778210116732,nan
MNIST,softmax,static,noniid,CC,150,per_class_accs_class_7,0.030155642023346304,nan
MNIST,softmax,static,noniid,CC,151,per_class_accs_class_7,0.030155642023346304,nan
MNIST,softmax,static,noniid,CC,152,per_class_accs_class_7,0.030155642023346304,nan
MNIST,softmax,static,noniid,CC,153,per_class_accs_class_7,0.030155642023346304,nan
MNIST,softmax,static,noniid,CC,154,per_class_accs_class_7,0.030155642023346304,nan
MNIST,softmax,static,noniid,CC,155,per_class_accs_class_7,0.030155642023346304,nan
MNIST,softmax,static,noniid,CC,156,per_class_accs_class_7,0.030155642023346304,nan
MNIST,softmax,static,noniid,CC,157,per_class_accs_class_7,0.030155642023346304,nan
MNIST,softmax,static,noniid,CC,158,per_class_accs_class_7,0.030155642023346304,nan
MNIST,softmax,static,noniid,CC,159,per_class_accs_class_7,0.030155642023346304,nan
MNIST,softmax,static,noniid,CC,160,per_class_accs_class_7,0.048638132295719845,nan
MNIST,softmax,static,noniid,CC,161,per_class_accs_class_7,0.048638132295719845,nan
MNIST,softmax,static,noniid,CC,162,per_class_accs_class_7,0.048638132295719845,nan
MNIST,softmax,static,noniid,CC,163,per_class_accs_class_7,0.048638132295719845,nan
MNIST,softmax,static,noniid,CC,164,per_class_accs_class_7,0.048638132295719845,nan
MNIST,softmax,static,noniid,CC,165,per_class_accs_class_7,0.048638132295719845,nan
MNIST,softmax,static,noniid,CC,166,per_class_accs_class_7,0.048638132295719845,nan
MNIST,softmax,static,noniid,CC,167,per_class_accs_class_7,0.048638132295719845,nan
MNIST,softmax,static,noniid,CC,168,per_class_accs_class_7,0.048638132295719845,nan
MNIST,softmax,static,noniid,CC,169,per_class_accs_class_7,0.048638132295719845,nan
MNIST,softmax,static,noniid,CC,170,per_class_accs_class_7,0.061284046692607,nan
MNIST,softmax,static,noniid,CC,171,per_class_accs_class_7,0.061284046692607,nan
MNIST,softmax,static,noniid,CC,172,per_class_accs_class_7,0.061284046692607,nan
MNIST,softmax,static,noniid,CC,173,per_class_accs_class_7,0.061284046692607,nan
MNIST,softmax,static,noniid,CC,174,per_class_accs_class_7,0.061284046692607,nan
MNIST,softmax,static,noniid,CC,175,per_class_accs_class_7,0.061284046692607,nan
MNIST,softmax,static,noniid,CC,176,per_class_accs_class_7,0.061284046692607,nan
MNIST,softmax,static,noniid,CC,177,per_class_accs_class_7,0.061284046692607,nan
MNIST,softmax,static,noniid,CC,178,per_class_accs_class_7,0.061284046692607,nan
MNIST,softmax,static,noniid,CC,179,per_class_accs_class_7,0.061284046692607,nan
MNIST,softmax,static,noniid,CC,180,per_class_accs_class_7,0.07587548638132295,nan
MNIST,softmax,static,noniid,CC,181,per_class_accs_class_7,0.07587548638132295,nan
MNIST,softmax,static,noniid,CC,182,per_class_accs_class_7,0.07587548638132295,nan
MNIST,softmax,static,noniid,CC,183,per_class_accs_class_7,0.07587548638132295,nan
MNIST,softmax,static,noniid,CC,184,per_class_accs_class_7,0.07587548638132295,nan
MNIST,softmax,static,noniid,CC,185,per_class_accs_class_7,0.07587548638132295,nan
MNIST,softmax,static,noniid,CC,186,per_class_accs_class_7,0.07587548638132295,nan
MNIST,softmax,static,noniid,CC,187,per_class_accs_class_7,0.07587548638132295,nan
MNIST,softmax,static,noniid,CC,188,per_class_accs_class_7,0.07587548638132295,nan
MNIST,softmax,static,noniid,CC,189,per_class_accs_class_7,0.07587548638132295,nan
MNIST,softmax,static,noniid,CC,190,per_class_accs_class_7,0.0933852140077821,nan
MNIST,softmax,static,noniid,CC,191,per_class_accs_class_7,0.0933852140077821,nan
MNIST,softmax,static,noniid,CC,192,per_class_accs_class_7,0.0933852140077821,nan
MNIST,softmax,static,noniid,CC,193,per_class_accs_class_7,0.0933852140077821,nan
MNIST,softmax,static,noniid,CC,194,per_class_accs_class_7,0.0933852140077821,nan
MNIST,softmax,static,noniid,CC,195,per_class_accs_class_7,0.0933852140077821,nan
MNIST,softmax,static,noniid,CC,196,per_class_accs_class_7,0.0933852140077821,nan
MNIST,softmax,static,noniid,CC,197,per_class_accs_class_7,0.0933852140077821,nan
MNIST,softmax,static,noniid,CC,198,per_class_accs_class_7,0.0933852140077821,nan
MNIST,softmax,static,noniid,CC,199,per_class_accs_class_7,0.10700389105058365,nan
MNIST,softmax,static,noniid,CC,0,per_class_accs_class_8,0.04004106776180698,nan
MNIST,softmax,static,noniid,CC,1,per_class_accs_class_8,0.04004106776180698,nan
MNIST,softmax,static,noniid,CC,2,per_class_accs_class_8,0.04004106776180698,nan
MNIST,softmax,static,noniid,CC,3,per_class_accs_class_8,0.04004106776180698,nan
MNIST,softmax,static,noniid,CC,4,per_class_accs_class_8,0.04004106776180698,nan
MNIST,softmax,static,noniid,CC,5,per_class_accs_class_8,0.04004106776180698,nan
MNIST,softmax,static,noniid,CC,6,per_class_accs_class_8,0.04004106776180698,nan
MNIST,softmax,static,noniid,CC,7,per_class_accs_class_8,0.04004106776180698,nan
MNIST,softmax,static,noniid,CC,8,per_class_accs_class_8,0.04004106776180698,nan
MNIST,softmax,static,noniid,CC,9,per_class_accs_class_8,0.04004106776180698,nan
MNIST,softmax,static,noniid,CC,10,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,11,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,12,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,13,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,14,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,15,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,16,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,17,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,18,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,19,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,20,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,21,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,22,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,23,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,24,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,25,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,26,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,27,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,28,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,29,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,30,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,31,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,32,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,33,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,34,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,35,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,36,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,37,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,38,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,39,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,40,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,41,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,42,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,43,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,44,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,45,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,46,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,47,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,48,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,49,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,50,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,51,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,52,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,53,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,54,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,55,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,56,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,57,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,58,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,59,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,60,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,61,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,62,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,63,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,64,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,65,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,66,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,67,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,68,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,69,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,70,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,71,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,72,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,73,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,74,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,75,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,76,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,77,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,78,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,79,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,80,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,81,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,82,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,83,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,84,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,85,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,86,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,87,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,88,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,89,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,90,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,91,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,92,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,93,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,94,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,95,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,96,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,97,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,98,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,99,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,100,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,101,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,102,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,103,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,104,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,105,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,106,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,107,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,108,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,109,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,110,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,111,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,112,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,113,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,114,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,115,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,116,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,117,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,118,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,119,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,120,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,121,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,122,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,123,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,124,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,125,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,126,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,127,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,128,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,129,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,130,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,131,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,132,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,133,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,134,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,135,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,136,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,137,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,138,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,139,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,140,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,141,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,142,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,143,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,144,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,145,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,146,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,147,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,148,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,149,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,150,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,151,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,152,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,153,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,154,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,155,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,156,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,157,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,158,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,159,per_class_accs_class_8,0.0,nan
MNIST,softmax,static,noniid,CC,160,per_class_accs_class_8,0.001026694045174538,nan
MNIST,softmax,static,noniid,CC,161,per_class_accs_class_8,0.001026694045174538,nan
MNIST,softmax,static,noniid,CC,162,per_class_accs_class_8,0.001026694045174538,nan
MNIST,softmax,static,noniid,CC,163,per_class_accs_class_8,0.001026694045174538,nan
MNIST,softmax,static,noniid,CC,164,per_class_accs_class_8,0.001026694045174538,nan
MNIST,softmax,static,noniid,CC,165,per_class_accs_class_8,0.001026694045174538,nan
MNIST,softmax,static,noniid,CC,166,per_class_accs_class_8,0.001026694045174538,nan
MNIST,softmax,static,noniid,CC,167,per_class_accs_class_8,0.001026694045174538,nan
MNIST,softmax,static,noniid,CC,168,per_class_accs_class_8,0.001026694045174538,nan
MNIST,softmax,static,noniid,CC,169,per_class_accs_class_8,0.001026694045174538,nan
MNIST,softmax,static,noniid,CC,170,per_class_accs_class_8,0.001026694045174538,nan
MNIST,softmax,static,noniid,CC,171,per_class_accs_class_8,0.001026694045174538,nan
MNIST,softmax,static,noniid,CC,172,per_class_accs_class_8,0.001026694045174538,nan
MNIST,softmax,static,noniid,CC,173,per_class_accs_class_8,0.001026694045174538,nan
MNIST,softmax,static,noniid,CC,174,per_class_accs_class_8,0.001026694045174538,nan
MNIST,softmax,static,noniid,CC,175,per_class_accs_class_8,0.001026694045174538,nan
MNIST,softmax,static,noniid,CC,176,per_class_accs_class_8,0.001026694045174538,nan
MNIST,softmax,static,noniid,CC,177,per_class_accs_class_8,0.001026694045174538,nan
MNIST,softmax,static,noniid,CC,178,per_class_accs_class_8,0.001026694045174538,nan
MNIST,softmax,static,noniid,CC,179,per_class_accs_class_8,0.001026694045174538,nan
MNIST,softmax,static,noniid,CC,180,per_class_accs_class_8,0.001026694045174538,nan
MNIST,softmax,static,noniid,CC,181,per_class_accs_class_8,0.001026694045174538,nan
MNIST,softmax,static,noniid,CC,182,per_class_accs_class_8,0.001026694045174538,nan
MNIST,softmax,static,noniid,CC,183,per_class_accs_class_8,0.001026694045174538,nan
MNIST,softmax,static,noniid,CC,184,per_class_accs_class_8,0.001026694045174538,nan
MNIST,softmax,static,noniid,CC,185,per_class_accs_class_8,0.001026694045174538,nan
MNIST,softmax,static,noniid,CC,186,per_class_accs_class_8,0.001026694045174538,nan
MNIST,softmax,static,noniid,CC,187,per_class_accs_class_8,0.001026694045174538,nan
MNIST,softmax,static,noniid,CC,188,per_class_accs_class_8,0.001026694045174538,nan
MNIST,softmax,static,noniid,CC,189,per_class_accs_class_8,0.001026694045174538,nan
MNIST,softmax,static,noniid,CC,190,per_class_accs_class_8,0.001026694045174538,nan
MNIST,softmax,static,noniid,CC,191,per_class_accs_class_8,0.001026694045174538,nan
MNIST,softmax,static,noniid,CC,192,per_class_accs_class_8,0.001026694045174538,nan
MNIST,softmax,static,noniid,CC,193,per_class_accs_class_8,0.001026694045174538,nan
MNIST,softmax,static,noniid,CC,194,per_class_accs_class_8,0.001026694045174538,nan
MNIST,softmax,static,noniid,CC,195,per_class_accs_class_8,0.001026694045174538,nan
MNIST,softmax,static,noniid,CC,196,per_class_accs_class_8,0.001026694045174538,nan
MNIST,softmax,static,noniid,CC,197,per_class_accs_class_8,0.001026694045174538,nan
MNIST,softmax,static,noniid,CC,198,per_class_accs_class_8,0.001026694045174538,nan
MNIST,softmax,static,noniid,CC,199,per_class_accs_class_8,0.001026694045174538,nan
MNIST,softmax,static,noniid,CC,0,per_class_accs_class_9,0.16253716551040634,nan
MNIST,softmax,static,noniid,CC,1,per_class_accs_class_9,0.16253716551040634,nan
MNIST,softmax,static,noniid,CC,2,per_class_accs_class_9,0.16253716551040634,nan
MNIST,softmax,static,noniid,CC,3,per_class_accs_class_9,0.16253716551040634,nan
MNIST,softmax,static,noniid,CC,4,per_class_accs_class_9,0.16253716551040634,nan
MNIST,softmax,static,noniid,CC,5,per_class_accs_class_9,0.16253716551040634,nan
MNIST,softmax,static,noniid,CC,6,per_class_accs_class_9,0.16253716551040634,nan
MNIST,softmax,static,noniid,CC,7,per_class_accs_class_9,0.16253716551040634,nan
MNIST,softmax,static,noniid,CC,8,per_class_accs_class_9,0.16253716551040634,nan
MNIST,softmax,static,noniid,CC,9,per_class_accs_class_9,0.16253716551040634,nan
MNIST,softmax,static,noniid,CC,10,per_class_accs_class_9,0.003964321110009911,nan
MNIST,softmax,static,noniid,CC,11,per_class_accs_class_9,0.003964321110009911,nan
MNIST,softmax,static,noniid,CC,12,per_class_accs_class_9,0.003964321110009911,nan
MNIST,softmax,static,noniid,CC,13,per_class_accs_class_9,0.003964321110009911,nan
MNIST,softmax,static,noniid,CC,14,per_class_accs_class_9,0.003964321110009911,nan
MNIST,softmax,static,noniid,CC,15,per_class_accs_class_9,0.003964321110009911,nan
MNIST,softmax,static,noniid,CC,16,per_class_accs_class_9,0.003964321110009911,nan
MNIST,softmax,static,noniid,CC,17,per_class_accs_class_9,0.003964321110009911,nan
MNIST,softmax,static,noniid,CC,18,per_class_accs_class_9,0.003964321110009911,nan
MNIST,softmax,static,noniid,CC,19,per_class_accs_class_9,0.003964321110009911,nan
MNIST,softmax,static,noniid,CC,20,per_class_accs_class_9,0.0,nan
MNIST,softmax,static,noniid,CC,21,per_class_accs_class_9,0.0,nan
MNIST,softmax,static,noniid,CC,22,per_class_accs_class_9,0.0,nan
MNIST,softmax,static,noniid,CC,23,per_class_accs_class_9,0.0,nan
MNIST,softmax,static,noniid,CC,24,per_class_accs_class_9,0.0,nan
MNIST,softmax,static,noniid,CC,25,per_class_accs_class_9,0.0,nan
MNIST,softmax,static,noniid,CC,26,per_class_accs_class_9,0.0,nan
MNIST,softmax,static,noniid,CC,27,per_class_accs_class_9,0.0,nan
MNIST,softmax,static,noniid,CC,28,per_class_accs_class_9,0.0,nan
MNIST,softmax,static,noniid,CC,29,per_class_accs_class_9,0.0,nan
MNIST,softmax,static,noniid,CC,30,per_class_accs_class_9,0.0,nan
MNIST,softmax,static,noniid,CC,31,per_class_accs_class_9,0.0,nan
MNIST,softmax,static,noniid,CC,32,per_class_accs_class_9,0.0,nan
MNIST,softmax,static,noniid,CC,33,per_class_accs_class_9,0.0,nan
MNIST,softmax,static,noniid,CC,34,per_class_accs_class_9,0.0,nan
MNIST,softmax,static,noniid,CC,35,per_class_accs_class_9,0.0,nan
MNIST,softmax,static,noniid,CC,36,per_class_accs_class_9,0.0,nan
MNIST,softmax,static,noniid,CC,37,per_class_accs_class_9,0.0,nan
MNIST,softmax,static,noniid,CC,38,per_class_accs_class_9,0.0,nan
MNIST,softmax,static,noniid,CC,39,per_class_accs_class_9,0.0,nan
MNIST,softmax,static,noniid,CC,40,per_class_accs_class_9,0.0,nan
MNIST,softmax,static,noniid,CC,41,per_class_accs_class_9,0.0,nan
MNIST,softmax,static,noniid,CC,42,per_class_accs_class_9,0.0,nan
MNIST,softmax,static,noniid,CC,43,per_class_accs_class_9,0.0,nan
MNIST,softmax,static,noniid,CC,44,per_class_accs_class_9,0.0,nan
MNIST,softmax,static,noniid,CC,45,per_class_accs_class_9,0.0,nan
MNIST,softmax,static,noniid,CC,46,per_class_accs_class_9,0.0,nan
MNIST,softmax,static,noniid,CC,47,per_class_accs_class_9,0.0,nan
MNIST,softmax,static,noniid,CC,48,per_class_accs_class_9,0.0,nan
MNIST,softmax,static,noniid,CC,49,per_class_accs_class_9,0.0,nan
MNIST,softmax,static,noniid,CC,50,per_class_accs_class_9,0.0,nan
MNIST,softmax,static,noniid,CC,51,per_class_accs_class_9,0.0,nan
MNIST,softmax,static,noniid,CC,52,per_class_accs_class_9,0.0,nan
MNIST,softmax,static,noniid,CC,53,per_class_accs_class_9,0.0,nan
MNIST,softmax,static,noniid,CC,54,per_class_accs_class_9,0.0,nan
MNIST,softmax,static,noniid,CC,55,per_class_accs_class_9,0.0,nan
MNIST,softmax,static,noniid,CC,56,per_class_accs_class_9,0.0,nan
MNIST,softmax,static,noniid,CC,57,per_class_accs_class_9,0.0,nan
MNIST,softmax,static,noniid,CC,58,per_class_accs_class_9,0.0,nan
MNIST,softmax,static,noniid,CC,59,per_class_accs_class_9,0.0,nan
MNIST,softmax,static,noniid,CC,60,per_class_accs_class_9,0.0,nan
MNIST,softmax,static,noniid,CC,61,per_class_accs_class_9,0.0,nan
MNIST,softmax,static,noniid,CC,62,per_class_accs_class_9,0.0,nan
MNIST,softmax,static,noniid,CC,63,per_class_accs_class_9,0.0,nan
MNIST,softmax,static,noniid,CC,64,per_class_accs_class_9,0.0,nan
MNIST,softmax,static,noniid,CC,65,per_class_accs_class_9,0.0,nan
MNIST,softmax,static,noniid,CC,66,per_class_accs_class_9,0.0,nan
MNIST,softmax,static,noniid,CC,67,per_class_accs_class_9,0.0,nan
MNIST,softmax,static,noniid,CC,68,per_class_accs_class_9,0.0,nan
MNIST,softmax,static,noniid,CC,69,per_class_accs_class_9,0.0,nan
MNIST,softmax,static,noniid,CC,70,per_class_accs_class_9,0.0,nan
MNIST,softmax,static,noniid,CC,71,per_class_accs_class_9,0.0,nan
MNIST,softmax,static,noniid,CC,72,per_class_accs_class_9,0.0,nan
MNIST,softmax,static,noniid,CC,73,per_class_accs_class_9,0.0,nan
MNIST,softmax,static,noniid,CC,74,per_class_accs_class_9,0.0,nan
MNIST,softmax,static,noniid,CC,75,per_class_accs_class_9,0.0,nan
MNIST,softmax,static,noniid,CC,76,per_class_accs_class_9,0.0,nan
MNIST,softmax,static,noniid,CC,77,per_class_accs_class_9,0.0,nan
MNIST,softmax,static,noniid,CC,78,per_class_accs_class_9,0.0,nan
MNIST,softmax,static,noniid,CC,79,per_class_accs_class_9,0.0,nan
MNIST,softmax,static,noniid,CC,80,per_class_accs_class_9,0.0,nan
MNIST,softmax,static,noniid,CC,81,per_class_accs_class_9,0.0,nan
MNIST,softmax,static,noniid,CC,82,per_class_accs_class_9,0.0,nan
MNIST,softmax,static,noniid,CC,83,per_class_accs_class_9,0.0,nan
MNIST,softmax,static,noniid,CC,84,per_class_accs_class_9,0.0,nan
MNIST,softmax,static,noniid,CC,85,per_class_accs_class_9,0.0,nan
MNIST,softmax,static,noniid,CC,86,per_class_accs_class_9,0.0,nan
MNIST,softmax,static,noniid,CC,87,per_class_accs_class_9,0.0,nan
MNIST,softmax,static,noniid,CC,88,per_class_accs_class_9,0.0,nan
MNIST,softmax,static,noniid,CC,89,per_class_accs_class_9,0.0,nan
MNIST,softmax,static,noniid,CC,90,per_class_accs_class_9,0.0,nan
MNIST,softmax,static,noniid,CC,91,per_class_accs_class_9,0.0,nan
MNIST,softmax,static,noniid,CC,92,per_class_accs_class_9,0.0,nan
MNIST,softmax,static,noniid,CC,93,per_class_accs_class_9,0.0,nan
MNIST,softmax,static,noniid,CC,94,per_class_accs_class_9,0.0,nan
MNIST,softmax,static,noniid,CC,95,per_class_accs_class_9,0.0,nan
