Model,Attack,Partition,Aggregator,Iteration,Metric,Mean,CI
softmax,static,dirichlet,TriMean,3,xi,2.515489101409912,0.21635183691978455
softmax,static,dirichlet,TriMean,4,xi,2.476194381713867,0.21708518266677856
softmax,static,dirichlet,TriMean,5,xi,2.452155351638794,0.22173701226711273
softmax,static,dirichlet,TriMean,6,xi,2.438171863555908,0.2216435670852661
softmax,static,dirichlet,TriMean,7,xi,2.390979290008545,0.2194167524576187
softmax,static,dirichlet,TriMean,8,xi,2.393125057220459,0.22377952933311462
softmax,static,dirichlet,TriMean,9,xi,2.3663954734802246,0.22880160808563232
softmax,static,dirichlet,TriMean,10,xi,2.346139907836914,0.22147883474826813
softmax,static,dirichlet,TriMean,11,xi,2.322702646255493,0.23307989537715912
softmax,static,dirichlet,TriMean,12,xi,2.3063111305236816,0.24064059555530548
softmax,static,dirichlet,TriMean,13,xi,2.295551300048828,0.23894093930721283
softmax,static,dirichlet,TriMean,14,xi,2.311013698577881,0.23853760957717896
softmax,static,dirichlet,TriMean,15,xi,2.3086724281311035,0.23094169795513153
softmax,static,dirichlet,TriMean,16,xi,2.3117940425872803,0.22928515076637268
softmax,static,dirichlet,TriMean,17,xi,2.3065590858459473,0.22691135108470917
softmax,static,dirichlet,TriMean,18,xi,2.318085193634033,0.23429284989833832
softmax,static,dirichlet,TriMean,19,xi,2.3205535411834717,0.22957134246826172
softmax,static,dirichlet,TriMean,20,xi,2.3117756843566895,0.22811146080493927
softmax,static,dirichlet,TriMean,21,xi,2.315621852874756,0.22953568398952484
softmax,static,dirichlet,TriMean,22,xi,2.3193771839141846,0.23063097894191742
softmax,static,dirichlet,TriMean,23,xi,2.3119277954101562,0.23488761484622955
softmax,static,dirichlet,TriMean,24,xi,2.2902867794036865,0.2336263507604599
softmax,static,dirichlet,TriMean,25,xi,2.282313108444214,0.22788655757904053
softmax,static,dirichlet,TriMean,26,xi,2.2557730674743652,0.21746742725372314
softmax,static,dirichlet,TriMean,27,xi,2.2659034729003906,0.22413058578968048
softmax,static,dirichlet,TriMean,28,xi,2.249082088470459,0.22611775994300842
softmax,static,dirichlet,TriMean,29,xi,2.241323947906494,0.2310807704925537
softmax,static,dirichlet,TriMean,30,xi,2.238422393798828,0.23695096373558044
softmax,static,dirichlet,TriMean,31,xi,2.2475686073303223,0.23664826154708862
softmax,static,dirichlet,TriMean,32,xi,2.2396082878112793,0.22614850103855133
softmax,static,dirichlet,TriMean,33,xi,2.238312244415283,0.2354455143213272
softmax,static,dirichlet,TriMean,34,xi,2.2244677543640137,0.23726052045822144
softmax,static,dirichlet,TriMean,35,xi,2.21264386177063,0.23994681239128113
softmax,static,dirichlet,TriMean,36,xi,2.211540937423706,0.23364810645580292
softmax,static,dirichlet,TriMean,37,xi,2.2159225940704346,0.2386201024055481
softmax,static,dirichlet,TriMean,38,xi,2.2344155311584473,0.24424785375595093
softmax,static,dirichlet,TriMean,39,xi,2.2334976196289062,0.24625806510448456
softmax,static,dirichlet,TriMean,40,xi,2.219416379928589,0.25613144040107727
softmax,static,dirichlet,TriMean,41,xi,2.2221274375915527,0.25750967860221863
softmax,static,dirichlet,TriMean,42,xi,2.2097606658935547,0.2524119019508362
softmax,static,dirichlet,TriMean,43,xi,2.203094005584717,0.25537532567977905
softmax,static,dirichlet,TriMean,44,xi,2.199997901916504,0.25404679775238037
softmax,static,dirichlet,TriMean,45,xi,2.2050716876983643,0.2530439496040344
softmax,static,dirichlet,TriMean,46,xi,2.2047529220581055,0.2543237507343292
softmax,static,dirichlet,TriMean,47,xi,2.2017083168029785,0.2526921331882477
softmax,static,dirichlet,TriMean,48,xi,2.206906795501709,0.24916402995586395
softmax,static,dirichlet,TriMean,49,xi,2.189441204071045,0.24137791991233826
softmax,static,dirichlet,TriMean,0,A,2.222651958465576,0.17277751863002777
softmax,static,dirichlet,TriMean,1,A,2.162997007369995,0.16548098623752594
softmax,static,dirichlet,TriMean,2,A,2.122938632965088,0.1555015593767166
softmax,static,dirichlet,TriMean,3,A,2.0973267555236816,0.16579777002334595
softmax,static,dirichlet,TriMean,4,A,2.0571517944335938,0.15753503143787384
softmax,static,dirichlet,TriMean,5,A,2.022887706756592,0.15273018181324005
softmax,static,dirichlet,TriMean,6,A,1.9884107112884521,0.1450851708650589
softmax,static,dirichlet,TriMean,7,A,1.950971245765686,0.1383957415819168
softmax,static,dirichlet,TriMean,8,A,1.9237645864486694,0.14069373905658722
softmax,static,dirichlet,TriMean,9,A,1.9003193378448486,0.13935595750808716
softmax,static,dirichlet,TriMean,10,A,1.8925594091415405,0.1336711049079895
softmax,static,dirichlet,TriMean,11,A,1.8748490810394287,0.12741443514823914
softmax,static,dirichlet,TriMean,12,A,1.8678754568099976,0.1309497058391571
softmax,static,dirichlet,TriMean,13,A,1.8581597805023193,0.13930648565292358
softmax,static,dirichlet,TriMean,14,A,1.8496875762939453,0.13307742774486542
softmax,static,dirichlet,TriMean,15,A,1.8468506336212158,0.14460809528827667
softmax,static,dirichlet,TriMean,16,A,1.8266605138778687,0.1333998739719391
softmax,static,dirichlet,TriMean,17,A,1.8203248977661133,0.12790538370609283
softmax,static,dirichlet,TriMean,18,A,1.8068361282348633,0.12686680257320404
softmax,static,dirichlet,TriMean,19,A,1.7924535274505615,0.1337801069021225
softmax,static,dirichlet,TriMean,20,A,1.8047252893447876,0.1332578957080841
softmax,static,dirichlet,TriMean,21,A,1.797019362449646,0.1351204663515091
softmax,static,dirichlet,TriMean,22,A,1.794846773147583,0.13933397829532623
softmax,static,dirichlet,TriMean,23,A,1.8048852682113647,0.13390396535396576
softmax,static,dirichlet,TriMean,24,A,1.8029943704605103,0.13989052176475525
softmax,static,dirichlet,TriMean,25,A,1.781050443649292,0.13968677818775177
softmax,static,dirichlet,TriMean,26,A,1.784206748008728,0.13838957250118256
softmax,static,dirichlet,TriMean,27,A,1.77194082736969,0.13231287896633148
softmax,static,dirichlet,TriMean,28,A,1.7584011554718018,0.13424739241600037
softmax,static,dirichlet,TriMean,29,A,1.748619794845581,0.13772979378700256
softmax,static,dirichlet,TriMean,30,A,1.7360864877700806,0.13682183623313904
softmax,static,dirichlet,TriMean,31,A,1.7408783435821533,0.1380148082971573
softmax,static,dirichlet,TriMean,32,A,1.7403709888458252,0.13654284179210663
softmax,static,dirichlet,TriMean,33,A,1.7400741577148438,0.13359612226486206
softmax,static,dirichlet,TriMean,34,A,1.7391154766082764,0.1326698213815689
softmax,static,dirichlet,TriMean,35,A,1.7306067943572998,0.13568605482578278
softmax,static,dirichlet,TriMean,36,A,1.7280361652374268,0.12354952841997147
softmax,static,dirichlet,TriMean,37,A,1.7388007640838623,0.12411469966173172
softmax,static,dirichlet,TriMean,38,A,1.743172287940979,0.1217840239405632
softmax,static,dirichlet,TriMean,39,A,1.7433702945709229,0.12133942544460297
softmax,static,dirichlet,TriMean,40,A,1.7588169574737549,0.12337363511323929
softmax,static,dirichlet,TriMean,41,A,1.763668417930603,0.12112201005220413
softmax,static,dirichlet,TriMean,42,A,1.7579911947250366,0.1271107941865921
softmax,static,dirichlet,TriMean,43,A,1.7541570663452148,0.12774953246116638
softmax,static,dirichlet,TriMean,44,A,1.7546583414077759,0.12947329878807068
softmax,static,dirichlet,TriMean,45,A,1.7369697093963623,0.12407873570919037
softmax,static,dirichlet,TriMean,46,A,1.7453711032867432,0.12180846929550171
softmax,static,dirichlet,TriMean,47,A,1.7450891733169556,0.12956073880195618
softmax,static,dirichlet,TriMean,48,A,1.738450050354004,0.131777822971344
softmax,static,dirichlet,TriMean,49,A,1.728773832321167,0.12836118042469025
softmax,static,dirichlet,TriMean,0,variance,0.0005337861366569996,4.5395710912998766e-05
softmax,static,dirichlet,TriMean,1,variance,0.0005139507702551782,4.3452913814689964e-05
softmax,static,dirichlet,TriMean,2,variance,0.0004931114381179214,4.315194019000046e-05
softmax,static,dirichlet,TriMean,3,variance,0.0004798892477992922,4.12731860706117e-05
softmax,static,dirichlet,TriMean,4,variance,0.00046762716374360025,4.272288424544968e-05
softmax,static,dirichlet,TriMean,5,variance,0.0004567165451589972,4.178862945991568e-05
softmax,static,dirichlet,TriMean,6,variance,0.00044960033847019076,4.245117088430561e-05
softmax,static,dirichlet,TriMean,7,variance,0.0004393171111587435,4.182745033176616e-05
softmax,static,dirichlet,TriMean,8,variance,0.0004345216730143875,4.120107041671872e-05
softmax,static,dirichlet,TriMean,9,variance,0.0004290842334739864,4.1896702896337956e-05
softmax,static,dirichlet,TriMean,10,variance,0.0004245027375873178,4.026223177788779e-05
softmax,static,dirichlet,TriMean,11,variance,0.00041920258081518114,4.03961785195861e-05
softmax,static,dirichlet,TriMean,12,variance,0.00041608893661759794,4.2067891627084464e-05
softmax,static,dirichlet,TriMean,13,variance,0.0004147196304984391,4.14261594414711e-05
softmax,static,dirichlet,TriMean,14,variance,0.00041461485670879483,4.2035455408040434e-05
softmax,static,dirichlet,TriMean,15,variance,0.0004118290380574763,4.102365346625447e-05
softmax,static,dirichlet,TriMean,16,variance,0.00041004642844200134,3.989614197053015e-05
softmax,static,dirichlet,TriMean,17,variance,0.0004080711514689028,3.9902293792692944e-05
softmax,static,dirichlet,TriMean,18,variance,0.00040552596328780055,4.0414284740109e-05
softmax,static,dirichlet,TriMean,19,variance,0.00040329768671654165,3.970817488152534e-05
softmax,static,dirichlet,TriMean,20,variance,0.0004046767426189035,3.925069177057594e-05
softmax,static,dirichlet,TriMean,21,variance,0.0004044394881930202,4.0648443246027455e-05
softmax,static,dirichlet,TriMean,22,variance,0.0004055358876939863,4.224942313157953e-05
softmax,static,dirichlet,TriMean,23,variance,0.0004044184461236,4.2734744056360796e-05
softmax,static,dirichlet,TriMean,24,variance,0.00040317949606105685,4.284009264665656e-05
softmax,static,dirichlet,TriMean,25,variance,0.00040339198312722147,4.2401406972203404e-05
softmax,static,dirichlet,TriMean,26,variance,0.0004000141634605825,4.0596318285679445e-05
softmax,static,dirichlet,TriMean,27,variance,0.0004008596297353506,4.157181683694944e-05
softmax,static,dirichlet,TriMean,28,variance,0.0003986855153925717,4.141696263104677e-05
softmax,static,dirichlet,TriMean,29,variance,0.0003987802774645388,4.235851520206779e-05
softmax,static,dirichlet,TriMean,30,variance,0.0003968778473790735,4.171061664237641e-05
softmax,static,dirichlet,TriMean,31,variance,0.000395206268876791,4.2067065805895254e-05
softmax,static,dirichlet,TriMean,32,variance,0.00039442814886569977,4.0882750909077004e-05
softmax,static,dirichlet,TriMean,33,variance,0.0003940314636565745,4.174572677584365e-05
softmax,static,dirichlet,TriMean,34,variance,0.00039429316530004144,4.202750642434694e-05
softmax,static,dirichlet,TriMean,35,variance,0.0003923388139810413,4.359787271823734e-05
softmax,static,dirichlet,TriMean,36,variance,0.0003904462209902704,4.240801354171708e-05
softmax,static,dirichlet,TriMean,37,variance,0.00039388067671097815,4.451300992514007e-05
softmax,static,dirichlet,TriMean,38,variance,0.0003938445297535509,4.455696762306616e-05
softmax,static,dirichlet,TriMean,39,variance,0.0003923825570382178,4.3771266064140946e-05
softmax,static,dirichlet,TriMean,40,variance,0.0003933110274374485,4.4129588786745444e-05
softmax,static,dirichlet,TriMean,41,variance,0.00039341842057183385,4.533208630164154e-05
softmax,static,dirichlet,TriMean,42,variance,0.00039190580719150603,4.530578735284507e-05
softmax,static,dirichlet,TriMean,43,variance,0.0003904782352037728,4.5977631089044735e-05
softmax,static,dirichlet,TriMean,44,variance,0.00038750137900933623,4.512844679993577e-05
softmax,static,dirichlet,TriMean,45,variance,0.00038748575025238097,4.4186166633153334e-05
softmax,static,dirichlet,TriMean,46,variance,0.00038678018609061837,4.459096089703962e-05
softmax,static,dirichlet,TriMean,47,variance,0.00038673117524012923,4.4114240154158324e-05
softmax,static,dirichlet,TriMean,48,variance,0.00038459606003016233,4.325562622398138e-05
softmax,static,dirichlet,TriMean,49,variance,0.0003817293618340045,4.317361526773311e-05
softmax,static,dirichlet,CoordMedian,0,accs,0.09183,0.01599396963080495
softmax,static,dirichlet,CoordMedian,1,accs,0.09896000000000002,0.01675150234005562
softmax,static,dirichlet,CoordMedian,2,accs,0.10629999999999999,0.017238321021620533
softmax,static,dirichlet,CoordMedian,3,accs,0.11527000000000001,0.017680220049409893
softmax,static,dirichlet,CoordMedian,4,accs,0.12501,0.018030211529664438
softmax,static,dirichlet,CoordMedian,5,accs,0.13465,0.017584385045324225
softmax,static,dirichlet,CoordMedian,6,accs,0.14531999999999998,0.017336586246560894
softmax,static,dirichlet,CoordMedian,7,accs,0.15614,0.017403534488526558
softmax,static,dirichlet,CoordMedian,8,accs,0.16616,0.017759931463331217
softmax,static,dirichlet,CoordMedian,9,accs,0.17593,0.018704262416655487
softmax,static,dirichlet,CoordMedian,10,accs,0.18564999999999998,0.02055923322608225
softmax,static,dirichlet,CoordMedian,11,accs,0.19521,0.021644795290836596
softmax,static,dirichlet,CoordMedian,12,accs,0.2037,0.022860561851751973
softmax,static,dirichlet,CoordMedian,13,accs,0.21122000000000002,0.024381552682669276
softmax,static,dirichlet,CoordMedian,14,accs,0.21829,0.025691695982770595
softmax,static,dirichlet,CoordMedian,15,accs,0.22626,0.027448557332338374
softmax,static,dirichlet,CoordMedian,16,accs,0.23287999999999998,0.02891015576605871
softmax,static,dirichlet,CoordMedian,17,accs,0.23959999999999998,0.02980281528834333
softmax,static,dirichlet,CoordMedian,18,accs,0.24622000000000002,0.030806946667125436
softmax,static,dirichlet,CoordMedian,19,accs,0.25251999999999997,0.03152246063040694
softmax,static,dirichlet,CoordMedian,20,accs,0.25869,0.03239292882206101
softmax,static,dirichlet,CoordMedian,21,accs,0.26421,0.03293858191078258
softmax,static,dirichlet,CoordMedian,22,accs,0.26996000000000003,0.03348386810629858
softmax,static,dirichlet,CoordMedian,23,accs,0.2759,0.03434662253620353
softmax,static,dirichlet,CoordMedian,24,accs,0.28189000000000003,0.034581957815922194
softmax,static,dirichlet,CoordMedian,25,accs,0.28725,0.03538933951849844
softmax,static,dirichlet,CoordMedian,26,accs,0.29268,0.03582110308767414
softmax,static,dirichlet,CoordMedian,27,accs,0.29847999999999997,0.03664001210965351
softmax,static,dirichlet,CoordMedian,28,accs,0.30402,0.03750119447128762
softmax,static,dirichlet,CoordMedian,29,accs,0.30946,0.038172351791781904
softmax,static,dirichlet,CoordMedian,30,accs,0.31495,0.03905854037097534
softmax,static,dirichlet,CoordMedian,31,accs,0.32011999999999996,0.04005319985685704
softmax,static,dirichlet,CoordMedian,32,accs,0.32514000000000004,0.04106776836704045
softmax,static,dirichlet,CoordMedian,33,accs,0.33027000000000006,0.04186913619064896
softmax,static,dirichlet,CoordMedian,34,accs,0.3358,0.042874519019524354
softmax,static,dirichlet,CoordMedian,35,accs,0.34107000000000004,0.044083775474732946
softmax,static,dirichlet,CoordMedian,36,accs,0.34678000000000003,0.045010463896693574
softmax,static,dirichlet,CoordMedian,37,accs,0.35175999999999996,0.04591767965953371
softmax,static,dirichlet,CoordMedian,38,accs,0.35751000000000005,0.04698223936179381
softmax,static,dirichlet,CoordMedian,39,accs,0.36272000000000004,0.04800435122796451
softmax,static,dirichlet,CoordMedian,40,accs,0.36785,0.04897658111474185
softmax,static,dirichlet,CoordMedian,41,accs,0.37268,0.050091427545328436
softmax,static,dirichlet,CoordMedian,42,accs,0.37672000000000005,0.050912693461301416
softmax,static,dirichlet,CoordMedian,43,accs,0.38166,0.05163333634327513
softmax,static,dirichlet,CoordMedian,44,accs,0.38638000000000006,0.05225020660816143
softmax,static,dirichlet,CoordMedian,45,accs,0.39081,0.05305307597977289
softmax,static,dirichlet,CoordMedian,46,accs,0.39483999999999997,0.05371145638423479
softmax,static,dirichlet,CoordMedian,47,accs,0.39919000000000004,0.054085658117717934
softmax,static,dirichlet,CoordMedian,48,accs,0.40327999999999997,0.054633120926331054
softmax,static,dirichlet,CoordMedian,49,accs,0.40759,0.05500135820690653
softmax,static,dirichlet,CoordMedian,0,losses,2.3217786626434327,0.01049210104943437
softmax,static,dirichlet,CoordMedian,1,losses,2.3138892136001585,0.01042340115953413
softmax,static,dirichlet,CoordMedian,2,losses,2.306126308631897,0.010373158497056466
softmax,static,dirichlet,CoordMedian,3,losses,2.2984715662384034,0.010339261343380864
softmax,static,dirichlet,CoordMedian,4,losses,2.290910111198426,0.01030833418165367
softmax,static,dirichlet,CoordMedian,5,losses,2.283469610862732,0.010281748318401191
softmax,static,dirichlet,CoordMedian,6,losses,2.276147432785034,0.01022544479867751
softmax,static,dirichlet,CoordMedian,7,losses,2.268949789924622,0.010168756069035617
softmax,static,dirichlet,CoordMedian,8,losses,2.2618820147705074,0.01012608571735057
softmax,static,dirichlet,CoordMedian,9,losses,2.254941656188965,0.010087839744969119
softmax,static,dirichlet,CoordMedian,10,losses,2.2480694333648676,0.010075593338246775
softmax,static,dirichlet,CoordMedian,11,losses,2.241294358177185,0.010076836017057441
softmax,static,dirichlet,CoordMedian,12,losses,2.234646071472168,0.010081149595350213
softmax,static,dirichlet,CoordMedian,13,losses,2.2280746518707275,0.010103563808454752
softmax,static,dirichlet,CoordMedian,14,losses,2.2215672659683228,0.010128670687972834
softmax,static,dirichlet,CoordMedian,15,losses,2.2151209041213984,0.010156400677762073
softmax,static,dirichlet,CoordMedian,16,losses,2.208716586036682,0.010196374197895083
softmax,static,dirichlet,CoordMedian,17,losses,2.2023814945220948,0.01024559505780943
softmax,static,dirichlet,CoordMedian,18,losses,2.196125501060486,0.010317192933230497
softmax,static,dirichlet,CoordMedian,19,losses,2.1899584400939944,0.010405825829693205
softmax,static,dirichlet,CoordMedian,20,losses,2.183820971832275,0.010483760531791468
softmax,static,dirichlet,CoordMedian,21,losses,2.1777180599975585,0.010599921863499792
softmax,static,dirichlet,CoordMedian,22,losses,2.1716476772308346,0.010731486114213321
softmax,static,dirichlet,CoordMedian,23,losses,2.165607667808533,0.010889295426948538
softmax,static,dirichlet,CoordMedian,24,losses,2.159620500183105,0.011059386276081254
softmax,static,dirichlet,CoordMedian,25,losses,2.153644156913757,0.011228936061869947
softmax,static,dirichlet,CoordMedian,26,losses,2.1476901295471196,0.011384169040363658
softmax,static,dirichlet,CoordMedian,27,losses,2.1417847122955327,0.011537527429252245
softmax,static,dirichlet,CoordMedian,28,losses,2.1359317484664917,0.011718160289825398
softmax,static,dirichlet,CoordMedian,29,losses,2.1301318316268922,0.011884089895131214
softmax,static,dirichlet,CoordMedian,30,losses,2.124375216560364,0.012073989497522888
softmax,static,dirichlet,CoordMedian,31,losses,2.1186792258453364,0.012285942347512662
softmax,static,dirichlet,CoordMedian,32,losses,2.113001100540161,0.012515066702155787
softmax,static,dirichlet,CoordMedian,33,losses,2.107356524791718,0.012730606756765322
softmax,static,dirichlet,CoordMedian,34,losses,2.1017003777694705,0.012972584787618684
softmax,static,dirichlet,CoordMedian,35,losses,2.0960686275291445,0.013234152371076792
softmax,static,dirichlet,CoordMedian,36,losses,2.0904438603591915,0.013524343199292648
softmax,static,dirichlet,CoordMedian,37,losses,2.084853826236725,0.013788722950794929
softmax,static,dirichlet,CoordMedian,38,losses,2.079277428741455,0.014074529918958892
softmax,static,dirichlet,CoordMedian,39,losses,2.0737369729423527,0.014358010264050114
softmax,static,dirichlet,CoordMedian,40,losses,2.068224609375,0.01462382056229824
softmax,static,dirichlet,CoordMedian,41,losses,2.0627639204978943,0.014883389665965408
softmax,static,dirichlet,CoordMedian,42,losses,2.0573231739425655,0.015156003250458358
softmax,static,dirichlet,CoordMedian,43,losses,2.051873493061066,0.015424332149237928
softmax,static,dirichlet,CoordMedian,44,losses,2.0464394777107238,0.015680881420987145
softmax,static,dirichlet,CoordMedian,45,losses,2.041053842906952,0.015929098857401604
softmax,static,dirichlet,CoordMedian,46,losses,2.0356881686210633,0.016204134764848086
softmax,static,dirichlet,CoordMedian,47,losses,2.030295309238434,0.016479512314395674
softmax,static,dirichlet,CoordMedian,48,losses,2.0249067283058166,0.016752182072310627
softmax,static,dirichlet,CoordMedian,49,losses,2.019542254219055,0.017027901280600322
softmax,static,dirichlet,CoordMedian,0,xi,2.4586281776428223,0.19758763909339905
softmax,static,dirichlet,CoordMedian,1,xi,2.4147229194641113,0.20196416974067688
softmax,static,dirichlet,CoordMedian,2,xi,2.3933422565460205,0.21182307600975037
softmax,static,dirichlet,CoordMedian,3,xi,2.3656327724456787,0.2192186415195465
softmax,static,dirichlet,CoordMedian,4,xi,2.359570026397705,0.21926340460777283
softmax,static,dirichlet,CoordMedian,5,xi,2.3347442150115967,0.21921858191490173
softmax,static,dirichlet,CoordMedian,6,xi,2.333986759185791,0.22282971441745758
softmax,static,dirichlet,CoordMedian,7,xi,2.3401031494140625,0.2376105934381485
softmax,static,dirichlet,CoordMedian,8,xi,2.348132610321045,0.25032761693000793
softmax,static,dirichlet,CoordMedian,9,xi,2.3312878608703613,0.2441595196723938
softmax,static,dirichlet,CoordMedian,10,xi,2.313972234725952,0.25189104676246643
softmax,static,dirichlet,CoordMedian,11,xi,2.305542230606079,0.24704912304878235
softmax,static,dirichlet,CoordMedian,12,xi,2.2963266372680664,0.24885544180870056
softmax,static,dirichlet,CoordMedian,13,xi,2.2836408615112305,0.251586377620697
softmax,static,dirichlet,CoordMedian,14,xi,2.273256778717041,0.2528308928012848
softmax,static,dirichlet,CoordMedian,15,xi,2.2792000770568848,0.245600625872612
softmax,static,dirichlet,CoordMedian,16,xi,2.2649950981140137,0.2371910959482193
softmax,static,dirichlet,CoordMedian,17,xi,2.2497050762176514,0.23838327825069427
softmax,static,dirichlet,CoordMedian,18,xi,2.2439427375793457,0.2425154745578766
softmax,static,dirichlet,CoordMedian,19,xi,2.2531487941741943,0.23338983952999115
softmax,static,dirichlet,CoordMedian,20,xi,2.2362468242645264,0.2376696616411209
softmax,static,dirichlet,CoordMedian,21,xi,2.235034227371216,0.2417106032371521
softmax,static,dirichlet,CoordMedian,22,xi,2.2226624488830566,0.24485370516777039
softmax,static,dirichlet,CoordMedian,23,xi,2.2384800910949707,0.2550661563873291
softmax,static,dirichlet,CoordMedian,24,xi,2.240929365158081,0.2605973184108734
softmax,static,dirichlet,CoordMedian,25,xi,2.2449843883514404,0.25875142216682434
softmax,static,dirichlet,CoordMedian,26,xi,2.235915184020996,0.2596966624259949
softmax,static,dirichlet,CoordMedian,27,xi,2.229067087173462,0.26542770862579346
softmax,static,dirichlet,CoordMedian,28,xi,2.2245864868164062,0.23423635959625244
softmax,static,dirichlet,CoordMedian,29,xi,2.211616039276123,0.23017923533916473
softmax,static,dirichlet,CoordMedian,30,xi,2.2174389362335205,0.2219715714454651
softmax,static,dirichlet,CoordMedian,31,xi,2.2331669330596924,0.21811231970787048
softmax,static,dirichlet,CoordMedian,32,xi,2.242690324783325,0.22113679349422455
softmax,static,dirichlet,CoordMedian,33,xi,2.2555627822875977,0.22629623115062714
softmax,static,dirichlet,CoordMedian,34,xi,2.229182720184326,0.23375453054904938
softmax,static,dirichlet,CoordMedian,35,xi,2.2316057682037354,0.22326858341693878
softmax,static,dirichlet,CoordMedian,36,xi,2.259828805923462,0.2274540364742279
softmax,static,dirichlet,CoordMedian,37,xi,2.2450509071350098,0.2107633501291275
softmax,static,dirichlet,CoordMedian,38,xi,2.24410080909729,0.22022096812725067
softmax,static,dirichlet,CoordMedian,39,xi,2.259955883026123,0.22917528450489044
softmax,static,dirichlet,CoordMedian,40,xi,2.261343240737915,0.24546192586421967
softmax,static,dirichlet,CoordMedian,41,xi,2.2595314979553223,0.2384273111820221
softmax,static,dirichlet,CoordMedian,42,xi,2.2485318183898926,0.24522702395915985
softmax,static,dirichlet,CoordMedian,43,xi,2.2443697452545166,0.24806742370128632
softmax,static,dirichlet,CoordMedian,44,xi,2.237149715423584,0.24349644780158997
softmax,static,dirichlet,CoordMedian,45,xi,2.2352049350738525,0.24825291335582733
softmax,static,dirichlet,CoordMedian,46,xi,2.2330899238586426,0.24594564735889435
softmax,static,dirichlet,CoordMedian,47,xi,2.2345938682556152,0.25886180996894836
softmax,static,dirichlet,CoordMedian,48,xi,2.2234139442443848,0.2608063519001007
softmax,static,dirichlet,CoordMedian,49,xi,2.2223756313323975,0.26566165685653687
softmax,static,dirichlet,CoordMedian,0,A,2.1256167888641357,0.1982971578836441
softmax,static,dirichlet,CoordMedian,1,A,2.062509775161743,0.18875350058078766
softmax,static,dirichlet,CoordMedian,2,A,2.0070576667785645,0.18104907870292664
softmax,static,dirichlet,CoordMedian,3,A,1.9790477752685547,0.1714240163564682
softmax,static,dirichlet,CoordMedian,4,A,1.9498271942138672,0.16577883064746857
softmax,static,dirichlet,CoordMedian,5,A,1.9340534210205078,0.16067714989185333
softmax,static,dirichlet,CoordMedian,6,A,1.910745620727539,0.1612248718738556
softmax,static,dirichlet,CoordMedian,7,A,1.8859364986419678,0.16288162767887115
softmax,static,dirichlet,CoordMedian,8,A,1.8552881479263306,0.1590953767299652
softmax,static,dirichlet,CoordMedian,9,A,1.8328937292099,0.15631583333015442
softmax,static,dirichlet,CoordMedian,10,A,1.8139339685440063,0.16107389330863953
softmax,static,dirichlet,CoordMedian,11,A,1.8078628778457642,0.15741334855556488
softmax,static,dirichlet,CoordMedian,12,A,1.8041070699691772,0.1643485426902771
softmax,static,dirichlet,CoordMedian,13,A,1.779181718826294,0.16607753932476044
softmax,static,dirichlet,CoordMedian,14,A,1.767921805381775,0.16702504456043243
softmax,static,dirichlet,CoordMedian,15,A,1.760753870010376,0.16919206082820892
softmax,static,dirichlet,CoordMedian,16,A,1.754199743270874,0.1711702197790146
softmax,static,dirichlet,CoordMedian,17,A,1.7515869140625,0.18442964553833008
softmax,static,dirichlet,CoordMedian,18,A,1.7568657398223877,0.18666541576385498
softmax,static,dirichlet,CoordMedian,19,A,1.746153473854065,0.1878589540719986
softmax,static,dirichlet,CoordMedian,20,A,1.7419979572296143,0.19146478176116943
softmax,static,dirichlet,CoordMedian,21,A,1.7402260303497314,0.18352609872817993
softmax,static,dirichlet,CoordMedian,22,A,1.7242367267608643,0.18084731698036194
softmax,static,dirichlet,CoordMedian,23,A,1.717344045639038,0.18281853199005127
softmax,static,dirichlet,CoordMedian,24,A,1.7094284296035767,0.18277956545352936
softmax,static,dirichlet,CoordMedian,25,A,1.7080976963043213,0.17604917287826538
softmax,static,dirichlet,CoordMedian,26,A,1.7179170846939087,0.1806402951478958
softmax,static,dirichlet,CoordMedian,27,A,1.726438283920288,0.16594749689102173
softmax,static,dirichlet,CoordMedian,28,A,1.713828682899475,0.16639545559883118
softmax,static,dirichlet,CoordMedian,29,A,1.717292070388794,0.1634877771139145
softmax,static,dirichlet,CoordMedian,30,A,1.7097450494766235,0.1516420990228653
softmax,static,dirichlet,CoordMedian,31,A,1.7016334533691406,0.15053224563598633
softmax,static,dirichlet,CoordMedian,32,A,1.713102102279663,0.15301966667175293
softmax,static,dirichlet,CoordMedian,33,A,1.720507264137268,0.15585191547870636
softmax,static,dirichlet,CoordMedian,34,A,1.716843843460083,0.15857559442520142
softmax,static,dirichlet,CoordMedian,35,A,1.707728385925293,0.15760917961597443
softmax,static,dirichlet,CoordMedian,36,A,1.7038249969482422,0.15589787065982819
softmax,static,dirichlet,CoordMedian,37,A,1.7113964557647705,0.15975640714168549
softmax,static,dirichlet,CoordMedian,38,A,1.6951239109039307,0.15536685287952423
softmax,static,dirichlet,CoordMedian,39,A,1.6908022165298462,0.14786648750305176
softmax,static,dirichlet,CoordMedian,40,A,1.6886284351348877,0.1468631625175476
softmax,static,dirichlet,CoordMedian,41,A,1.681165337562561,0.14204111695289612
softmax,static,dirichlet,CoordMedian,42,A,1.68514084815979,0.14403444528579712
softmax,static,dirichlet,CoordMedian,43,A,1.6917238235473633,0.1519945114850998
softmax,static,dirichlet,CoordMedian,44,A,1.6741573810577393,0.15553873777389526
