Dataset,Model,Attack,Partition,Aggregator,Iteration,Metric,Mean,CI
CIFAR-10,softmax,static,noniid,TriMean,3,variance,0.018338948488235474,0.000303562730550766
CIFAR-10,softmax,static,noniid,TriMean,4,variance,0.01837141066789627,0.00015030645590741187
CIFAR-10,softmax,static,noniid,TriMean,5,variance,0.018384933471679688,0.00011040520621463656
CIFAR-10,softmax,static,noniid,TriMean,6,variance,0.018349539488554,2.331573523406405e-05
CIFAR-10,softmax,static,noniid,TriMean,7,variance,0.018341559916734695,6.508253864012659e-05
CIFAR-10,softmax,static,noniid,TriMean,8,variance,0.01831255480647087,3.54764997609891e-05
CIFAR-10,softmax,static,noniid,TriMean,9,variance,0.018285389989614487,5.160201544640586e-05
CIFAR-10,softmax,static,noniid,TriMean,0,per_class_accs_class_0,0.101,0.07448
CIFAR-10,softmax,static,noniid,TriMean,1,per_class_accs_class_0,0.101,0.07448
CIFAR-10,softmax,static,noniid,TriMean,2,per_class_accs_class_0,0.101,0.07448
CIFAR-10,softmax,static,noniid,TriMean,3,per_class_accs_class_0,0.101,0.07448
CIFAR-10,softmax,static,noniid,TriMean,4,per_class_accs_class_0,0.101,0.07448
CIFAR-10,softmax,static,noniid,TriMean,5,per_class_accs_class_0,0.101,0.07448
CIFAR-10,softmax,static,noniid,TriMean,6,per_class_accs_class_0,0.101,0.07448
CIFAR-10,softmax,static,noniid,TriMean,7,per_class_accs_class_0,0.101,0.07448
CIFAR-10,softmax,static,noniid,TriMean,8,per_class_accs_class_0,0.101,0.07448
CIFAR-10,softmax,static,noniid,TriMean,9,per_class_accs_class_0,0.4405,0.7693
CIFAR-10,softmax,static,noniid,TriMean,0,per_class_accs_class_1,0.153,0.017640000000000013
CIFAR-10,softmax,static,noniid,TriMean,1,per_class_accs_class_1,0.153,0.017640000000000013
CIFAR-10,softmax,static,noniid,TriMean,2,per_class_accs_class_1,0.153,0.017640000000000013
CIFAR-10,softmax,static,noniid,TriMean,3,per_class_accs_class_1,0.153,0.017640000000000013
CIFAR-10,softmax,static,noniid,TriMean,4,per_class_accs_class_1,0.153,0.017640000000000013
CIFAR-10,softmax,static,noniid,TriMean,5,per_class_accs_class_1,0.153,0.017640000000000013
CIFAR-10,softmax,static,noniid,TriMean,6,per_class_accs_class_1,0.153,0.017640000000000013
CIFAR-10,softmax,static,noniid,TriMean,7,per_class_accs_class_1,0.153,0.017640000000000013
CIFAR-10,softmax,static,noniid,TriMean,8,per_class_accs_class_1,0.153,0.017640000000000013
CIFAR-10,softmax,static,noniid,TriMean,9,per_class_accs_class_1,0.0135,0.010779999999999998
CIFAR-10,softmax,static,noniid,TriMean,0,per_class_accs_class_2,0.10850000000000001,0.0539
CIFAR-10,softmax,static,noniid,TriMean,1,per_class_accs_class_2,0.10850000000000001,0.0539
CIFAR-10,softmax,static,noniid,TriMean,2,per_class_accs_class_2,0.10850000000000001,0.0539
CIFAR-10,softmax,static,noniid,TriMean,3,per_class_accs_class_2,0.10850000000000001,0.0539
CIFAR-10,softmax,static,noniid,TriMean,4,per_class_accs_class_2,0.10850000000000001,0.0539
CIFAR-10,softmax,static,noniid,TriMean,5,per_class_accs_class_2,0.10850000000000001,0.0539
CIFAR-10,softmax,static,noniid,TriMean,6,per_class_accs_class_2,0.10850000000000001,0.0539
CIFAR-10,softmax,static,noniid,TriMean,7,per_class_accs_class_2,0.10850000000000001,0.0539
CIFAR-10,softmax,static,noniid,TriMean,8,per_class_accs_class_2,0.10850000000000001,0.0539
CIFAR-10,softmax,static,noniid,TriMean,9,per_class_accs_class_2,0.044,0.08623999999999998
CIFAR-10,softmax,static,noniid,TriMean,0,per_class_accs_class_3,0.0935,0.01078000000000001
CIFAR-10,softmax,static,noniid,TriMean,1,per_class_accs_class_3,0.0935,0.01078000000000001
CIFAR-10,softmax,static,noniid,TriMean,2,per_class_accs_class_3,0.0935,0.01078000000000001
CIFAR-10,softmax,static,noniid,TriMean,3,per_class_accs_class_3,0.0935,0.01078000000000001
CIFAR-10,softmax,static,noniid,TriMean,4,per_class_accs_class_3,0.0935,0.01078000000000001
CIFAR-10,softmax,static,noniid,TriMean,5,per_class_accs_class_3,0.0935,0.01078000000000001
CIFAR-10,softmax,static,noniid,TriMean,6,per_class_accs_class_3,0.0935,0.01078000000000001
CIFAR-10,softmax,static,noniid,TriMean,7,per_class_accs_class_3,0.0935,0.01078000000000001
CIFAR-10,softmax,static,noniid,TriMean,8,per_class_accs_class_3,0.0935,0.01078000000000001
CIFAR-10,softmax,static,noniid,TriMean,9,per_class_accs_class_3,0.067,0.13132
CIFAR-10,softmax,static,noniid,TriMean,0,per_class_accs_class_4,0.09,0.11367999999999998
CIFAR-10,softmax,static,noniid,TriMean,1,per_class_accs_class_4,0.09,0.11367999999999998
CIFAR-10,softmax,static,noniid,TriMean,2,per_class_accs_class_4,0.09,0.11367999999999998
CIFAR-10,softmax,static,noniid,TriMean,3,per_class_accs_class_4,0.09,0.11367999999999998
CIFAR-10,softmax,static,noniid,TriMean,4,per_class_accs_class_4,0.09,0.11367999999999998
CIFAR-10,softmax,static,noniid,TriMean,5,per_class_accs_class_4,0.09,0.11367999999999998
CIFAR-10,softmax,static,noniid,TriMean,6,per_class_accs_class_4,0.09,0.11367999999999998
CIFAR-10,softmax,static,noniid,TriMean,7,per_class_accs_class_4,0.09,0.11367999999999998
CIFAR-10,softmax,static,noniid,TriMean,8,per_class_accs_class_4,0.09,0.11367999999999998
CIFAR-10,softmax,static,noniid,TriMean,9,per_class_accs_class_4,0.0095,0.018619999999999994
CIFAR-10,softmax,static,noniid,TriMean,0,per_class_accs_class_5,0.026500000000000003,0.04606
CIFAR-10,softmax,static,noniid,TriMean,1,per_class_accs_class_5,0.026500000000000003,0.04606
CIFAR-10,softmax,static,noniid,TriMean,2,per_class_accs_class_5,0.026500000000000003,0.04606
CIFAR-10,softmax,static,noniid,TriMean,3,per_class_accs_class_5,0.026500000000000003,0.04606
CIFAR-10,softmax,static,noniid,TriMean,4,per_class_accs_class_5,0.026500000000000003,0.04606
CIFAR-10,softmax,static,noniid,TriMean,5,per_class_accs_class_5,0.026500000000000003,0.04606
CIFAR-10,softmax,static,noniid,TriMean,6,per_class_accs_class_5,0.026500000000000003,0.04606
CIFAR-10,softmax,static,noniid,TriMean,7,per_class_accs_class_5,0.026500000000000003,0.04606
CIFAR-10,softmax,static,noniid,TriMean,8,per_class_accs_class_5,0.026500000000000003,0.04606
CIFAR-10,softmax,static,noniid,TriMean,9,per_class_accs_class_5,0.5045000000000001,0.3577
CIFAR-10,softmax,static,noniid,TriMean,0,per_class_accs_class_6,0.078,0.06272
CIFAR-10,softmax,static,noniid,TriMean,1,per_class_accs_class_6,0.078,0.06272
CIFAR-10,softmax,static,noniid,TriMean,2,per_class_accs_class_6,0.078,0.06272
CIFAR-10,softmax,static,noniid,TriMean,3,per_class_accs_class_6,0.078,0.06272
CIFAR-10,softmax,static,noniid,TriMean,4,per_class_accs_class_6,0.078,0.06272
CIFAR-10,softmax,static,noniid,TriMean,5,per_class_accs_class_6,0.078,0.06272
CIFAR-10,softmax,static,noniid,TriMean,6,per_class_accs_class_6,0.078,0.06272
CIFAR-10,softmax,static,noniid,TriMean,7,per_class_accs_class_6,0.078,0.06272
CIFAR-10,softmax,static,noniid,TriMean,8,per_class_accs_class_6,0.078,0.06272
CIFAR-10,softmax,static,noniid,TriMean,9,per_class_accs_class_6,0.0085,0.0147
CIFAR-10,softmax,static,noniid,TriMean,0,per_class_accs_class_7,0.08650000000000001,0.14798
CIFAR-10,softmax,static,noniid,TriMean,1,per_class_accs_class_7,0.08650000000000001,0.14798
CIFAR-10,softmax,static,noniid,TriMean,2,per_class_accs_class_7,0.08650000000000001,0.14798
CIFAR-10,softmax,static,noniid,TriMean,3,per_class_accs_class_7,0.08650000000000001,0.14798
CIFAR-10,softmax,static,noniid,TriMean,4,per_class_accs_class_7,0.08650000000000001,0.14798
CIFAR-10,softmax,static,noniid,TriMean,5,per_class_accs_class_7,0.08650000000000001,0.14798
CIFAR-10,softmax,static,noniid,TriMean,6,per_class_accs_class_7,0.08650000000000001,0.14798
CIFAR-10,softmax,static,noniid,TriMean,7,per_class_accs_class_7,0.08650000000000001,0.14798
CIFAR-10,softmax,static,noniid,TriMean,8,per_class_accs_class_7,0.08650000000000001,0.14798
CIFAR-10,softmax,static,noniid,TriMean,9,per_class_accs_class_7,0.1155,0.22637999999999997
CIFAR-10,softmax,static,noniid,TriMean,0,per_class_accs_class_8,0.0975,0.17737999999999995
CIFAR-10,softmax,static,noniid,TriMean,1,per_class_accs_class_8,0.0975,0.17737999999999995
CIFAR-10,softmax,static,noniid,TriMean,2,per_class_accs_class_8,0.0975,0.17737999999999995
CIFAR-10,softmax,static,noniid,TriMean,3,per_class_accs_class_8,0.0975,0.17737999999999995
CIFAR-10,softmax,static,noniid,TriMean,4,per_class_accs_class_8,0.0975,0.17737999999999995
CIFAR-10,softmax,static,noniid,TriMean,5,per_class_accs_class_8,0.0975,0.17737999999999995
CIFAR-10,softmax,static,noniid,TriMean,6,per_class_accs_class_8,0.0975,0.17737999999999995
CIFAR-10,softmax,static,noniid,TriMean,7,per_class_accs_class_8,0.0975,0.17737999999999995
CIFAR-10,softmax,static,noniid,TriMean,8,per_class_accs_class_8,0.0975,0.17737999999999995
CIFAR-10,softmax,static,noniid,TriMean,9,per_class_accs_class_8,0.083,0.16268000000000002
CIFAR-10,softmax,static,noniid,TriMean,0,per_class_accs_class_9,0.0755,0.02057999999999999
CIFAR-10,softmax,static,noniid,TriMean,1,per_class_accs_class_9,0.0755,0.02057999999999999
CIFAR-10,softmax,static,noniid,TriMean,2,per_class_accs_class_9,0.0755,0.02057999999999999
CIFAR-10,softmax,static,noniid,TriMean,3,per_class_accs_class_9,0.0755,0.02057999999999999
CIFAR-10,softmax,static,noniid,TriMean,4,per_class_accs_class_9,0.0755,0.02057999999999999
CIFAR-10,softmax,static,noniid,TriMean,5,per_class_accs_class_9,0.0755,0.02057999999999999
CIFAR-10,softmax,static,noniid,TriMean,6,per_class_accs_class_9,0.0755,0.02057999999999999
CIFAR-10,softmax,static,noniid,TriMean,7,per_class_accs_class_9,0.0755,0.02057999999999999
CIFAR-10,softmax,static,noniid,TriMean,8,per_class_accs_class_9,0.0755,0.02057999999999999
CIFAR-10,softmax,static,noniid,TriMean,9,per_class_accs_class_9,0.0005,0.00098
CIFAR-10,softmax,static,noniid,CC,0,accs,0.10464999999999999,0.004018000000000005
CIFAR-10,softmax,static,noniid,CC,1,accs,0.10464999999999999,0.004018000000000005
CIFAR-10,softmax,static,noniid,CC,2,accs,0.10464999999999999,0.004018000000000005
CIFAR-10,softmax,static,noniid,CC,3,accs,0.10464999999999999,0.004018000000000005
CIFAR-10,softmax,static,noniid,CC,4,accs,0.10464999999999999,0.004018000000000005
CIFAR-10,softmax,static,noniid,CC,5,accs,0.10464999999999999,0.004018000000000005
CIFAR-10,softmax,static,noniid,CC,6,accs,0.10464999999999999,0.004018000000000005
CIFAR-10,softmax,static,noniid,CC,7,accs,0.10464999999999999,0.004018000000000005
CIFAR-10,softmax,static,noniid,CC,8,accs,0.10464999999999999,0.004018000000000005
CIFAR-10,softmax,static,noniid,CC,9,accs,0.1311,0.0029400000000000025
CIFAR-10,softmax,static,noniid,CC,0,losses,2.3682429687499997,0.007143012832641852
CIFAR-10,softmax,static,noniid,CC,1,losses,2.3682429687499997,0.007143012832641852
CIFAR-10,softmax,static,noniid,CC,2,losses,2.3682429687499997,0.007143012832641852
CIFAR-10,softmax,static,noniid,CC,3,losses,2.3682429687499997,0.007143012832641852
CIFAR-10,softmax,static,noniid,CC,4,losses,2.3682429687499997,0.007143012832641852
CIFAR-10,softmax,static,noniid,CC,5,losses,2.3682429687499997,0.007143012832641852
CIFAR-10,softmax,static,noniid,CC,6,losses,2.3682429687499997,0.007143012832641852
CIFAR-10,softmax,static,noniid,CC,7,losses,2.3682429687499997,0.007143012832641852
CIFAR-10,softmax,static,noniid,CC,8,losses,2.3682429687499997,0.007143012832641852
CIFAR-10,softmax,static,noniid,CC,9,losses,3.170221984672547,0.3990477930831908
CIFAR-10,softmax,static,noniid,CC,0,xi,26.938297271728516,0.7273848652839661
CIFAR-10,softmax,static,noniid,CC,1,xi,26.842405319213867,0.45243653655052185
CIFAR-10,softmax,static,noniid,CC,2,xi,26.626758575439453,0.2676173448562622
CIFAR-10,softmax,static,noniid,CC,3,xi,26.52042579650879,0.21224412322044373
CIFAR-10,softmax,static,noniid,CC,4,xi,26.4691104888916,0.30709490180015564
CIFAR-10,softmax,static,noniid,CC,5,xi,26.373443603515625,0.34872013330459595
CIFAR-10,softmax,static,noniid,CC,6,xi,26.213401794433594,0.23200346529483795
CIFAR-10,softmax,static,noniid,CC,7,xi,26.036029815673828,0.18758748471736908
CIFAR-10,softmax,static,noniid,CC,8,xi,25.88037872314453,0.23616242408752441
CIFAR-10,softmax,static,noniid,CC,9,xi,25.793304443359375,0.2911188304424286
CIFAR-10,softmax,static,noniid,CC,0,A,21.60485076904297,1.9440127611160278
CIFAR-10,softmax,static,noniid,CC,1,A,21.6082763671875,1.7190543413162231
CIFAR-10,softmax,static,noniid,CC,2,A,21.551013946533203,1.5249396562576294
CIFAR-10,softmax,static,noniid,CC,3,A,21.30809783935547,1.2508735656738281
CIFAR-10,softmax,static,noniid,CC,4,A,21.191246032714844,0.929600715637207
CIFAR-10,softmax,static,noniid,CC,5,A,20.98223114013672,0.502189040184021
CIFAR-10,softmax,static,noniid,CC,6,A,20.9249267578125,0.06733611971139908
CIFAR-10,softmax,static,noniid,CC,7,A,20.79416847229004,0.17402641475200653
CIFAR-10,softmax,static,noniid,CC,8,A,20.748720169067383,0.41935914754867554
CIFAR-10,softmax,static,noniid,CC,9,A,20.840404510498047,0.17839285731315613
CIFAR-10,softmax,static,noniid,CC,0,variance,0.01837056316435337,0.0013447628589347005
CIFAR-10,softmax,static,noniid,CC,1,variance,0.018337029963731766,0.001122495741583407
CIFAR-10,softmax,static,noniid,CC,2,variance,0.01824948564171791,0.0009806463494896889
CIFAR-10,softmax,static,noniid,CC,3,variance,0.01815124787390232,0.0007851085974834859
CIFAR-10,softmax,static,noniid,CC,4,variance,0.0180925652384758,0.0007276652613654733
CIFAR-10,softmax,static,noniid,CC,5,variance,0.01799626089632511,0.0006125979707576334
CIFAR-10,softmax,static,noniid,CC,6,variance,0.017926275730133057,0.0004570800228975713
CIFAR-10,softmax,static,noniid,CC,7,variance,0.017849430441856384,0.00039905449375510216
CIFAR-10,softmax,static,noniid,CC,8,variance,0.017811357975006104,0.00038738109287805855
CIFAR-10,softmax,static,noniid,CC,9,variance,0.017778735607862473,0.0003938539302907884
CIFAR-10,softmax,static,noniid,CC,0,per_class_accs_class_0,0.8305,0.27538
CIFAR-10,softmax,static,noniid,CC,1,per_class_accs_class_0,0.8305,0.27538
CIFAR-10,softmax,static,noniid,CC,2,per_class_accs_class_0,0.8305,0.27538
CIFAR-10,softmax,static,noniid,CC,3,per_class_accs_class_0,0.8305,0.27538
CIFAR-10,softmax,static,noniid,CC,4,per_class_accs_class_0,0.8305,0.27538
CIFAR-10,softmax,static,noniid,CC,5,per_class_accs_class_0,0.8305,0.27538
CIFAR-10,softmax,static,noniid,CC,6,per_class_accs_class_0,0.8305,0.27538
CIFAR-10,softmax,static,noniid,CC,7,per_class_accs_class_0,0.8305,0.27538
CIFAR-10,softmax,static,noniid,CC,8,per_class_accs_class_0,0.8305,0.27538
CIFAR-10,softmax,static,noniid,CC,9,per_class_accs_class_0,0.8975,0.14994000000000002
CIFAR-10,softmax,static,noniid,CC,0,per_class_accs_class_1,0.21200000000000002,0.23128
CIFAR-10,softmax,static,noniid,CC,1,per_class_accs_class_1,0.21200000000000002,0.23128
CIFAR-10,softmax,static,noniid,CC,2,per_class_accs_class_1,0.21200000000000002,0.23128
CIFAR-10,softmax,static,noniid,CC,3,per_class_accs_class_1,0.21200000000000002,0.23128
CIFAR-10,softmax,static,noniid,CC,4,per_class_accs_class_1,0.21200000000000002,0.23128
CIFAR-10,softmax,static,noniid,CC,5,per_class_accs_class_1,0.21200000000000002,0.23128
CIFAR-10,softmax,static,noniid,CC,6,per_class_accs_class_1,0.21200000000000002,0.23128
CIFAR-10,softmax,static,noniid,CC,7,per_class_accs_class_1,0.21200000000000002,0.23128
CIFAR-10,softmax,static,noniid,CC,8,per_class_accs_class_1,0.21200000000000002,0.23128
CIFAR-10,softmax,static,noniid,CC,9,per_class_accs_class_1,0.211,0.33712
CIFAR-10,softmax,static,noniid,CC,0,per_class_accs_class_2,0.003,0.00196
CIFAR-10,softmax,static,noniid,CC,1,per_class_accs_class_2,0.003,0.00196
CIFAR-10,softmax,static,noniid,CC,2,per_class_accs_class_2,0.003,0.00196
CIFAR-10,softmax,static,noniid,CC,3,per_class_accs_class_2,0.003,0.00196
CIFAR-10,softmax,static,noniid,CC,4,per_class_accs_class_2,0.003,0.00196
CIFAR-10,softmax,static,noniid,CC,5,per_class_accs_class_2,0.003,0.00196
CIFAR-10,softmax,static,noniid,CC,6,per_class_accs_class_2,0.003,0.00196
CIFAR-10,softmax,static,noniid,CC,7,per_class_accs_class_2,0.003,0.00196
CIFAR-10,softmax,static,noniid,CC,8,per_class_accs_class_2,0.003,0.00196
CIFAR-10,softmax,static,noniid,CC,9,per_class_accs_class_2,0.0105,0.02058
CIFAR-10,softmax,static,noniid,CC,0,per_class_accs_class_3,0.0,0.0
CIFAR-10,softmax,static,noniid,CC,1,per_class_accs_class_3,0.0,0.0
CIFAR-10,softmax,static,noniid,CC,2,per_class_accs_class_3,0.0,0.0
CIFAR-10,softmax,static,noniid,CC,3,per_class_accs_class_3,0.0,0.0
CIFAR-10,softmax,static,noniid,CC,4,per_class_accs_class_3,0.0,0.0
CIFAR-10,softmax,static,noniid,CC,5,per_class_accs_class_3,0.0,0.0
CIFAR-10,softmax,static,noniid,CC,6,per_class_accs_class_3,0.0,0.0
CIFAR-10,softmax,static,noniid,CC,7,per_class_accs_class_3,0.0,0.0
CIFAR-10,softmax,static,noniid,CC,8,per_class_accs_class_3,0.0,0.0
CIFAR-10,softmax,static,noniid,CC,9,per_class_accs_class_3,0.06,0.1176
CIFAR-10,softmax,static,noniid,CC,0,per_class_accs_class_4,0.0005,0.00098
CIFAR-10,softmax,static,noniid,CC,1,per_class_accs_class_4,0.0005,0.00098
CIFAR-10,softmax,static,noniid,CC,2,per_class_accs_class_4,0.0005,0.00098
CIFAR-10,softmax,static,noniid,CC,3,per_class_accs_class_4,0.0005,0.00098
CIFAR-10,softmax,static,noniid,CC,4,per_class_accs_class_4,0.0005,0.00098
CIFAR-10,softmax,static,noniid,CC,5,per_class_accs_class_4,0.0005,0.00098
CIFAR-10,softmax,static,noniid,CC,6,per_class_accs_class_4,0.0005,0.00098
CIFAR-10,softmax,static,noniid,CC,7,per_class_accs_class_4,0.0005,0.00098
CIFAR-10,softmax,static,noniid,CC,8,per_class_accs_class_4,0.0005,0.00098
CIFAR-10,softmax,static,noniid,CC,9,per_class_accs_class_4,0.001,0.00196
CIFAR-10,softmax,static,noniid,CC,0,per_class_accs_class_5,0.0,0.0
CIFAR-10,softmax,static,noniid,CC,1,per_class_accs_class_5,0.0,0.0
CIFAR-10,softmax,static,noniid,CC,2,per_class_accs_class_5,0.0,0.0
CIFAR-10,softmax,static,noniid,CC,3,per_class_accs_class_5,0.0,0.0
CIFAR-10,softmax,static,noniid,CC,4,per_class_accs_class_5,0.0,0.0
CIFAR-10,softmax,static,noniid,CC,5,per_class_accs_class_5,0.0,0.0
CIFAR-10,softmax,static,noniid,CC,6,per_class_accs_class_5,0.0,0.0
CIFAR-10,softmax,static,noniid,CC,7,per_class_accs_class_5,0.0,0.0
CIFAR-10,softmax,static,noniid,CC,8,per_class_accs_class_5,0.0,0.0
CIFAR-10,softmax,static,noniid,CC,9,per_class_accs_class_5,0.085,0.1666
CIFAR-10,softmax,static,noniid,CC,0,per_class_accs_class_6,0.0005,0.00098
CIFAR-10,softmax,static,noniid,CC,1,per_class_accs_class_6,0.0005,0.00098
CIFAR-10,softmax,static,noniid,CC,2,per_class_accs_class_6,0.0005,0.00098
CIFAR-10,softmax,static,noniid,CC,3,per_class_accs_class_6,0.0005,0.00098
CIFAR-10,softmax,static,noniid,CC,4,per_class_accs_class_6,0.0005,0.00098
CIFAR-10,softmax,static,noniid,CC,5,per_class_accs_class_6,0.0005,0.00098
CIFAR-10,softmax,static,noniid,CC,6,per_class_accs_class_6,0.0005,0.00098
CIFAR-10,softmax,static,noniid,CC,7,per_class_accs_class_6,0.0005,0.00098
CIFAR-10,softmax,static,noniid,CC,8,per_class_accs_class_6,0.0005,0.00098
CIFAR-10,softmax,static,noniid,CC,9,per_class_accs_class_6,0.037,0.07251999999999999
CIFAR-10,softmax,static,noniid,CC,0,per_class_accs_class_7,0.0,0.0
CIFAR-10,softmax,static,noniid,CC,1,per_class_accs_class_7,0.0,0.0
CIFAR-10,softmax,static,noniid,CC,2,per_class_accs_class_7,0.0,0.0
CIFAR-10,softmax,static,noniid,CC,3,per_class_accs_class_7,0.0,0.0
CIFAR-10,softmax,static,noniid,CC,4,per_class_accs_class_7,0.0,0.0
CIFAR-10,softmax,static,noniid,CC,5,per_class_accs_class_7,0.0,0.0
CIFAR-10,softmax,static,noniid,CC,6,per_class_accs_class_7,0.0,0.0
CIFAR-10,softmax,static,noniid,CC,7,per_class_accs_class_7,0.0,0.0
CIFAR-10,softmax,static,noniid,CC,8,per_class_accs_class_7,0.0,0.0
CIFAR-10,softmax,static,noniid,CC,9,per_class_accs_class_7,0.009,0.01764
CIFAR-10,softmax,static,noniid,CC,0,per_class_accs_class_8,0.0,0.0
CIFAR-10,softmax,static,noniid,CC,1,per_class_accs_class_8,0.0,0.0
CIFAR-10,softmax,static,noniid,CC,2,per_class_accs_class_8,0.0,0.0
CIFAR-10,softmax,static,noniid,CC,3,per_class_accs_class_8,0.0,0.0
CIFAR-10,softmax,static,noniid,CC,4,per_class_accs_class_8,0.0,0.0
CIFAR-10,softmax,static,noniid,CC,5,per_class_accs_class_8,0.0,0.0
CIFAR-10,softmax,static,noniid,CC,6,per_class_accs_class_8,0.0,0.0
CIFAR-10,softmax,static,noniid,CC,7,per_class_accs_class_8,0.0,0.0
CIFAR-10,softmax,static,noniid,CC,8,per_class_accs_class_8,0.0,0.0
CIFAR-10,softmax,static,noniid,CC,9,per_class_accs_class_8,0.0,0.0
CIFAR-10,softmax,static,noniid,CC,0,per_class_accs_class_9,0.0,0.0
CIFAR-10,softmax,static,noniid,CC,1,per_class_accs_class_9,0.0,0.0
CIFAR-10,softmax,static,noniid,CC,2,per_class_accs_class_9,0.0,0.0
CIFAR-10,softmax,static,noniid,CC,3,per_class_accs_class_9,0.0,0.0
CIFAR-10,softmax,static,noniid,CC,4,per_class_accs_class_9,0.0,0.0
CIFAR-10,softmax,static,noniid,CC,5,per_class_accs_class_9,0.0,0.0
CIFAR-10,softmax,static,noniid,CC,6,per_class_accs_class_9,0.0,0.0
CIFAR-10,softmax,static,noniid,CC,7,per_class_accs_class_9,0.0,0.0
CIFAR-10,softmax,static,noniid,CC,8,per_class_accs_class_9,0.0,0.0
CIFAR-10,softmax,static,noniid,CC,9,per_class_accs_class_9,0.0,0.0
CIFAR-10,softmax,static,noniid,FABA,0,accs,0.10585,0.009310000000000006
CIFAR-10,softmax,static,noniid,FABA,1,accs,0.10585,0.009310000000000006
CIFAR-10,softmax,static,noniid,FABA,2,accs,0.10585,0.009310000000000006
CIFAR-10,softmax,static,noniid,FABA,3,accs,0.10585,0.009310000000000006
CIFAR-10,softmax,static,noniid,FABA,4,accs,0.10585,0.009310000000000006
CIFAR-10,softmax,static,noniid,FABA,5,accs,0.10585,0.009310000000000006
CIFAR-10,softmax,static,noniid,FABA,6,accs,0.10585,0.009310000000000006
CIFAR-10,softmax,static,noniid,FABA,7,accs,0.10585,0.009310000000000006
CIFAR-10,softmax,static,noniid,FABA,8,accs,0.10585,0.009310000000000006
CIFAR-10,softmax,static,noniid,FABA,9,accs,0.12375,0.012642000000000007
CIFAR-10,softmax,static,noniid,FABA,0,losses,2.369187654685974,0.04070641616058353
CIFAR-10,softmax,static,noniid,FABA,1,losses,2.369187654685974,0.04070641616058353
CIFAR-10,softmax,static,noniid,FABA,2,losses,2.369187654685974,0.04070641616058353
CIFAR-10,softmax,static,noniid,FABA,3,losses,2.369187654685974,0.04070641616058353
CIFAR-10,softmax,static,noniid,FABA,4,losses,2.369187654685974,0.04070641616058353
CIFAR-10,softmax,static,noniid,FABA,5,losses,2.369187654685974,0.04070641616058353
CIFAR-10,softmax,static,noniid,FABA,6,losses,2.369187654685974,0.04070641616058353
CIFAR-10,softmax,static,noniid,FABA,7,losses,2.369187654685974,0.04070641616058353
CIFAR-10,softmax,static,noniid,FABA,8,losses,2.369187654685974,0.04070641616058353
CIFAR-10,softmax,static,noniid,FABA,9,losses,3.161844389343262,0.10261247566223111
CIFAR-10,softmax,static,noniid,FABA,0,xi,27.397048950195312,0.22774727642536163
CIFAR-10,softmax,static,noniid,FABA,1,xi,27.330291748046875,0.26428458094596863
CIFAR-10,softmax,static,noniid,FABA,2,xi,27.331918716430664,0.4339127242565155
CIFAR-10,softmax,static,noniid,FABA,3,xi,27.459060668945312,0.5154155492782593
CIFAR-10,softmax,static,noniid,FABA,4,xi,27.630170822143555,0.37216928601264954
CIFAR-10,softmax,static,noniid,FABA,5,xi,27.739330291748047,0.2868701219558716
CIFAR-10,softmax,static,noniid,FABA,6,xi,27.857677459716797,0.06875298172235489
CIFAR-10,softmax,static,noniid,FABA,7,xi,27.803131103515625,0.14423881471157074
CIFAR-10,softmax,static,noniid,FABA,8,xi,27.869844436645508,0.4260583519935608
CIFAR-10,softmax,static,noniid,FABA,9,xi,27.820148468017578,0.29994893074035645
CIFAR-10,softmax,static,noniid,FABA,0,A,21.86459732055664,0.4085122048854828
CIFAR-10,softmax,static,noniid,FABA,1,A,21.72775650024414,0.12778423726558685
CIFAR-10,softmax,static,noniid,FABA,2,A,21.4178466796875,0.13988544046878815
CIFAR-10,softmax,static,noniid,FABA,3,A,20.977962493896484,0.2923114001750946
CIFAR-10,softmax,static,noniid,FABA,4,A,20.67658233642578,0.3860892355442047
CIFAR-10,softmax,static,noniid,FABA,5,A,20.142963409423828,0.18258549273014069
CIFAR-10,softmax,static,noniid,FABA,6,A,19.892974853515625,0.16389533877372742
CIFAR-10,softmax,static,noniid,FABA,7,A,19.77941131591797,0.16628605127334595
CIFAR-10,softmax,static,noniid,FABA,8,A,19.583019256591797,0.21979568898677826
CIFAR-10,softmax,static,noniid,FABA,9,A,19.598508834838867,0.21014687418937683
CIFAR-10,softmax,static,noniid,FABA,0,variance,0.018691467121243477,0.00047054598690010607
CIFAR-10,softmax,static,noniid,FABA,1,variance,0.018640462309122086,0.00041268469067290425
CIFAR-10,softmax,static,noniid,FABA,2,variance,0.01851855218410492,0.0003768339811358601
CIFAR-10,softmax,static,noniid,FABA,3,variance,0.018427163362503052,0.000459427508758381
CIFAR-10,softmax,static,noniid,FABA,4,variance,0.018400520086288452,0.00039755034958943725
CIFAR-10,softmax,static,noniid,FABA,5,variance,0.0182989239692688,0.0002867417351808399
CIFAR-10,softmax,static,noniid,FABA,6,variance,0.018213793635368347,0.0002969822089653462
CIFAR-10,softmax,static,noniid,FABA,7,variance,0.018107490614056587,0.00026966884615831077
CIFAR-10,softmax,static,noniid,FABA,8,variance,0.01803264580667019,0.00011809923307737336
CIFAR-10,softmax,static,noniid,FABA,9,variance,0.018021786585450172,0.00014692582772113383
CIFAR-10,softmax,static,noniid,FABA,0,per_class_accs_class_0,0.001,0.00196
