dataset,n_clients,trial,partition_method,frac_one_class,mean_unique_classes,mean_entropy
iris,5,25,Dirichlet (α=10.0),0.0,3.0,0.9625691949736728
iris,5,25,Dirichlet (α=1.0),0.0,3.0,0.886106363789189
iris,5,25,Dirichlet (α=0.5),0.0,2.6,0.5311248621371444
iris,5,25,Dirichlet (α=0.1),0.4,1.4,0.22573773908820818
iris,5,25,Forcé (1 classe/client),1.0,1.0,0.0
iris,5,26,IID,0.0,3.0,0.9662433736987127
iris,5,26,Dirichlet (α=10.0),0.0,3.0,0.9773350027346488
iris,5,26,Dirichlet (α=1.0),0.0,2.8,0.7835608771988224
iris,5,26,Dirichlet (α=0.5),0.2,2.6,0.5215465950297034
iris,5,26,Dirichlet (α=0.1),0.2,1.6,0.3359063931698701
iris,5,26,Forcé (1 classe/client),1.0,1.0,0.0
iris,5,27,IID,0.0,3.0,0.9873427723619853
iris,5,27,Dirichlet (α=10.0),0.0,3.0,0.9600031139178942
iris,5,27,Dirichlet (α=1.0),0.0,2.8,0.7252382682450443
iris,5,27,Dirichlet (α=0.5),0.0,2.6,0.621107266954595
iris,5,27,Dirichlet (α=0.1),0.4,1.4,0.26859019603962553
iris,5,27,Forcé (1 classe/client),1.0,1.0,0.0
iris,5,28,IID,0.0,3.0,0.9716600674660121
iris,5,28,Dirichlet (α=10.0),0.0,3.0,0.9850962551755679
iris,5,28,Dirichlet (α=1.0),0.0,3.0,0.8162234124740875
iris,5,28,Dirichlet (α=0.5),0.0,3.0,0.7043728699035595
iris,5,28,Dirichlet (α=0.1),0.4,1.4,0.19899289987996624
iris,5,28,Forcé (1 classe/client),1.0,1.0,0.0
iris,5,29,IID,0.0,3.0,0.9620020792051216
iris,5,29,Dirichlet (α=10.0),0.0,3.0,0.9919128861534441
iris,5,29,Dirichlet (α=1.0),0.0,2.6,0.6865089477255684
iris,5,29,Dirichlet (α=0.5),0.0,2.4,0.5715044790668172
iris,5,29,Dirichlet (α=0.1),0.4,2.0,0.33498805791021297
iris,5,29,Forcé (1 classe/client),1.0,1.0,0.0
iris,10,0,IID,0.0,3.0,0.9701054951352509
iris,10,0,Dirichlet (α=10.0),0.0,3.0,0.9654594246835444
iris,10,0,Dirichlet (α=1.0),0.0,2.6,0.7185357773580577
iris,10,0,Dirichlet (α=0.5),0.3,2.1,0.34320407805543784
iris,10,0,Dirichlet (α=0.1),0.3,1.5,0.20874018549308332
iris,10,0,Forcé (1 classe/client),1.0,1.0,0.0
iris,10,1,IID,0.0,3.0,0.9483664545725485
iris,10,1,Dirichlet (α=10.0),0.0,3.0,0.9579676497854424
iris,10,1,Dirichlet (α=1.0),0.0,2.7,0.7333564622433881
iris,10,1,Dirichlet (α=0.5),0.2,2.4,0.6326707292472038
iris,10,1,Dirichlet (α=0.1),0.3,1.8,0.37827916025390274
iris,10,1,Forcé (1 classe/client),1.0,1.0,0.0
iris,10,2,IID,0.0,3.0,0.9355193837136486
iris,10,2,Dirichlet (α=10.0),0.0,3.0,0.9833463622843601
iris,10,2,Dirichlet (α=1.0),0.0,2.8,0.8005361677977575
iris,10,2,Dirichlet (α=0.5),0.0,2.6,0.6635794266176374
iris,10,2,Dirichlet (α=0.1),0.5,1.3,0.22848039759694636
iris,10,2,Forcé (1 classe/client),1.0,1.0,0.0
iris,10,3,IID,0.0,3.0,0.9112976112474559
iris,10,3,Dirichlet (α=10.0),0.0,3.0,0.952341371984368
iris,10,3,Dirichlet (α=1.0),0.0,2.9,0.7225472462432212
iris,10,3,Dirichlet (α=0.5),0.1,2.6,0.6720296280148277
iris,10,3,Dirichlet (α=0.1),0.3,1.5,0.2415513594578938
iris,10,3,Forcé (1 classe/client),1.0,1.0,0.0
iris,10,4,IID,0.0,3.0,0.9401300619380535
iris,10,4,Dirichlet (α=10.0),0.0,3.0,0.9489706331037489
iris,10,4,Dirichlet (α=1.0),0.1,2.7,0.7528627085661113
iris,10,4,Dirichlet (α=0.5),0.0,2.7,0.7172037934285499
iris,10,4,Dirichlet (α=0.1),0.3,1.7,0.33216676027309794
iris,10,4,Forcé (1 classe/client),1.0,1.0,0.0
iris,10,5,IID,0.0,3.0,0.9533602891746348
iris,10,5,Dirichlet (α=10.0),0.0,3.0,0.9908322167964771
iris,10,5,Dirichlet (α=1.0),0.0,2.7,0.7801587243192669
iris,10,5,Dirichlet (α=0.5),0.1,1.9,0.4188329227886213
iris,10,5,Dirichlet (α=0.1),0.5,1.5,0.2744410629435192
iris,10,5,Forcé (1 classe/client),1.0,1.0,0.0
iris,10,6,IID,0.0,3.0,0.9012142197871968
iris,10,6,Dirichlet (α=10.0),0.0,3.0,0.9769886557051114
iris,10,6,Dirichlet (α=1.0),0.0,2.6,0.7293023071719509
iris,10,6,Dirichlet (α=0.5),0.0,2.7,0.7171637095262811
iris,10,6,Dirichlet (α=0.1),0.2,1.7,0.38180560699454563
iris,10,6,Forcé (1 classe/client),1.0,1.0,0.0
iris,10,7,IID,0.0,3.0,0.9553129257715067
iris,10,7,Dirichlet (α=10.0),0.0,3.0,0.9896023321072415
iris,10,7,Dirichlet (α=1.0),0.0,2.9,0.7351436890416543
iris,10,7,Dirichlet (α=0.5),0.1,2.4,0.5389448205049967
iris,10,7,Dirichlet (α=0.1),0.3,1.3,0.31969782778444655
iris,10,7,Forcé (1 classe/client),1.0,1.0,0.0
iris,10,8,IID,0.0,3.0,0.9418400373499018
iris,10,8,Dirichlet (α=10.0),0.0,3.0,0.96734230378906
iris,10,8,Dirichlet (α=1.0),0.0,2.8,0.7835623413298027
iris,10,8,Dirichlet (α=0.5),0.1,2.5,0.6549090884380452
iris,10,8,Dirichlet (α=0.1),0.4,1.1,0.15596336047148568
iris,10,8,Forcé (1 classe/client),1.0,1.0,0.0
iris,10,9,IID,0.0,3.0,0.9589379458258485
iris,10,9,Dirichlet (α=10.0),0.0,3.0,0.9818522991586554
iris,10,9,Dirichlet (α=1.0),0.0,2.9,0.7892431773740982
iris,10,9,Dirichlet (α=0.5),0.0,2.9,0.8668664892632618
iris,10,9,Dirichlet (α=0.1),0.6,1.5,0.22925073329519777
iris,10,9,Forcé (1 classe/client),1.0,1.0,0.0
iris,10,10,IID,0.0,3.0,0.9580687727223716
iris,10,10,Dirichlet (α=10.0),0.0,3.0,0.9413902036616217
iris,10,10,Dirichlet (α=1.0),0.0,2.7,0.710926213524105
iris,10,10,Dirichlet (α=0.5),0.0,2.6,0.6907736630833399
iris,10,10,Dirichlet (α=0.1),0.3,1.4,0.3070835453302504
iris,10,10,Forcé (1 classe/client),1.0,1.0,0.0
iris,10,11,IID,0.0,3.0,0.968974054279878
iris,10,11,Dirichlet (α=10.0),0.0,3.0,0.9726302921738963
iris,10,11,Dirichlet (α=1.0),0.1,2.8,0.6825313186658462
iris,10,11,Dirichlet (α=0.5),0.0,2.7,0.7844982698276599
iris,10,11,Dirichlet (α=0.1),0.4,1.1,0.1752624436860502
iris,10,11,Forcé (1 classe/client),1.0,1.0,0.0
iris,10,12,IID,0.0,3.0,0.9377718800167948
iris,10,12,Dirichlet (α=10.0),0.0,3.0,0.9602505075017799
iris,10,12,Dirichlet (α=1.0),0.0,2.9,0.8070765224216336
iris,10,12,Dirichlet (α=0.5),0.0,2.7,0.6179576536864341
iris,10,12,Dirichlet (α=0.1),0.6,1.3,0.1214114099334505
iris,10,12,Forcé (1 classe/client),1.0,1.0,0.0
iris,10,13,IID,0.0,3.0,0.9267360666286566
iris,10,13,Dirichlet (α=10.0),0.0,3.0,0.9700133234683257
iris,10,13,Dirichlet (α=1.0),0.0,2.6,0.7521822618446304
iris,10,13,Dirichlet (α=0.5),0.2,2.3,0.5168692456547351
iris,10,13,Dirichlet (α=0.1),0.4,1.3,0.16056152890129788
iris,10,13,Forcé (1 classe/client),1.0,1.0,0.0
iris,10,14,IID,0.0,3.0,0.929029864089632
iris,10,14,Dirichlet (α=10.0),0.0,3.0,0.9777847969065976
iris,10,14,Dirichlet (α=1.0),0.0,2.8,0.7583582882434748
iris,10,14,Dirichlet (α=0.5),0.0,2.3,0.5108498205577738
iris,10,14,Dirichlet (α=0.1),0.4,1.1,0.21255801691414908
iris,10,14,Forcé (1 classe/client),1.0,1.0,0.0
iris,10,15,IID,0.0,3.0,0.940970864246425
iris,10,15,Dirichlet (α=10.0),0.0,3.0,0.9470091326175452
iris,10,15,Dirichlet (α=1.0),0.1,2.8,0.7194395456869846
iris,10,15,Dirichlet (α=0.5),0.1,2.3,0.5293547984450796
iris,10,15,Dirichlet (α=0.1),0.4,1.7,0.30626738173281226
iris,10,15,Forcé (1 classe/client),1.0,1.0,0.0
iris,10,16,IID,0.0,3.0,0.9140802028572207
iris,10,16,Dirichlet (α=10.0),0.0,3.0,0.9695421755867393
iris,10,16,Dirichlet (α=1.0),0.0,2.8,0.741882715195846
iris,10,16,Dirichlet (α=0.5),0.1,2.4,0.625822161817103
iris,10,16,Dirichlet (α=0.1),0.3,1.5,0.2399124725342145
iris,10,16,Forcé (1 classe/client),1.0,1.0,0.0
iris,10,17,IID,0.0,3.0,0.957198905263146
iris,10,17,Dirichlet (α=10.0),0.0,3.0,0.9730654203366488
iris,10,17,Dirichlet (α=1.0),0.0,2.8,0.8211326417386783
iris,10,17,Dirichlet (α=0.5),0.2,2.5,0.5583061344889184
iris,10,17,Dirichlet (α=0.1),0.7,1.2,0.13471328816876083
iris,10,17,Forcé (1 classe/client),1.0,1.0,0.0
iris,10,18,IID,0.0,3.0,0.9692471693272523
iris,10,18,Dirichlet (α=10.0),0.0,3.0,0.9498031778574585
iris,10,18,Dirichlet (α=1.0),0.0,2.8,0.7427641093399255
iris,10,18,Dirichlet (α=0.5),0.0,2.6,0.6694797940518835
iris,10,18,Dirichlet (α=0.1),0.2,1.2,0.1438031460886683
iris,10,18,Forcé (1 classe/client),1.0,1.0,0.0
iris,10,19,IID,0.0,3.0,0.9035991463673556
iris,10,19,Dirichlet (α=10.0),0.0,3.0,0.9839691047240666
iris,10,19,Dirichlet (α=1.0),0.0,3.0,0.8388155350650063
iris,10,19,Dirichlet (α=0.5),0.0,2.4,0.6199872174150012
iris,10,19,Dirichlet (α=0.1),0.3,1.6,0.2664795101527958
iris,10,19,Forcé (1 classe/client),1.0,1.0,0.0
iris,10,20,IID,0.0,3.0,0.9583910213753513
iris,10,20,Dirichlet (α=10.0),0.0,3.0,0.976817251709095
iris,10,20,Dirichlet (α=1.0),0.1,2.7,0.7025771361511814
iris,10,20,Dirichlet (α=0.5),0.0,2.4,0.566849853246969
iris,10,20,Dirichlet (α=0.1),0.4,0.9,0.1495078906582673
iris,10,20,Forcé (1 classe/client),1.0,1.0,0.0
iris,10,21,IID,0.0,3.0,0.9339150460729082
iris,10,21,Dirichlet (α=10.0),0.0,3.0,0.9721080610779215
iris,10,21,Dirichlet (α=1.0),0.0,2.7,0.7682079309951122
iris,10,21,Dirichlet (α=0.5),0.1,2.3,0.5376252928078674
iris,10,21,Dirichlet (α=0.1),0.3,1.2,0.269339945086922
iris,10,21,Forcé (1 classe/client),1.0,1.0,0.0
iris,10,22,IID,0.0,3.0,0.9318154705470991
iris,10,22,Dirichlet (α=10.0),0.0,3.0,0.9673391436002335
iris,10,22,Dirichlet (α=1.0),0.0,3.0,0.8109050584419215
iris,10,22,Dirichlet (α=0.5),0.1,2.3,0.5518592244549527
iris,10,22,Dirichlet (α=0.1),0.5,1.5,0.2345267432318054
iris,10,22,Forcé (1 classe/client),1.0,1.0,0.0
iris,10,23,IID,0.0,3.0,0.9634436806348938
iris,10,23,Dirichlet (α=10.0),0.0,3.0,0.9722548330931012
iris,10,23,Dirichlet (α=1.0),0.0,2.8,0.818763006182383
iris,10,23,Dirichlet (α=0.5),0.1,2.5,0.6984070496581888
iris,10,23,Dirichlet (α=0.1),0.3,1.7,0.302084499713811
iris,10,23,Forcé (1 classe/client),1.0,1.0,0.0
iris,10,24,IID,0.0,3.0,0.9446923009126014
iris,10,24,Dirichlet (α=10.0),0.0,3.0,0.9833085424532442
iris,10,24,Dirichlet (α=1.0),0.0,2.9,0.8541512503394013
iris,10,24,Dirichlet (α=0.5),0.2,2.4,0.5061457483318119
iris,10,24,Dirichlet (α=0.1),0.1,1.6,0.324881662554179
iris,10,24,Forcé (1 classe/client),1.0,1.0,0.0
iris,10,25,IID,0.0,3.0,0.9298026205812742
iris,10,25,Dirichlet (α=10.0),0.0,3.0,0.9789410010720363
iris,10,25,Dirichlet (α=1.0),0.0,2.8,0.7923184926957607
iris,10,25,Dirichlet (α=0.5),0.0,2.7,0.788608997817982
iris,10,25,Dirichlet (α=0.1),0.5,1.6,0.271058701303094
iris,10,25,Forcé (1 classe/client),1.0,1.0,0.0
iris,10,26,IID,0.0,3.0,0.9395722901920778
iris,10,26,Dirichlet (α=10.0),0.0,3.0,0.96837727349998
iris,10,26,Dirichlet (α=1.0),0.1,2.8,0.7384709275030001
iris,10,26,Dirichlet (α=0.5),0.1,2.4,0.5493244312837573
iris,10,26,Dirichlet (α=0.1),0.5,1.4,0.19677452328211772
iris,10,26,Forcé (1 classe/client),1.0,1.0,0.0
iris,10,27,IID,0.0,3.0,0.9477023506997166
iris,10,27,Dirichlet (α=10.0),0.0,3.0,0.9690919516994987
iris,10,27,Dirichlet (α=1.0),0.1,2.7,0.801981070488055
iris,10,27,Dirichlet (α=0.5),0.0,2.3,0.5684522318552371
iris,10,27,Dirichlet (α=0.1),0.5,1.5,0.2506404975804827
iris,10,27,Forcé (1 classe/client),1.0,1.0,0.0
iris,10,28,IID,0.0,3.0,0.9040662414619071
iris,10,28,Dirichlet (α=10.0),0.0,3.0,0.9711262425849222
iris,10,28,Dirichlet (α=1.0),0.1,2.6,0.6874592689467198
iris,10,28,Dirichlet (α=0.5),0.2,2.4,0.5127404762918406
iris,10,28,Dirichlet (α=0.1),0.3,1.5,0.29026232437644095
iris,10,28,Forcé (1 classe/client),1.0,1.0,0.0
iris,10,29,IID,0.0,3.0,0.9276610495418873
iris,10,29,Dirichlet (α=10.0),0.0,3.0,0.9757643070003679
iris,10,29,Dirichlet (α=1.0),0.2,2.4,0.5641906358015653
iris,10,29,Dirichlet (α=0.5),0.1,2.1,0.5363134912529246
iris,10,29,Dirichlet (α=0.1),0.4,1.5,0.33275028643600885
iris,10,29,Forcé (1 classe/client),1.0,1.0,0.0
iris,20,0,IID,0.0,2.9,0.8729846972301327
iris,20,0,Dirichlet (α=10.0),0.0,3.0,0.9677955917763541
iris,20,0,Dirichlet (α=1.0),0.1,2.55,0.6596111676581004
iris,20,0,Dirichlet (α=0.5),0.25,2.2,0.5413430661893984
iris,20,0,Dirichlet (α=0.1),0.5,1.3,0.2252964305185005
iris,20,0,Forcé (1 classe/client),1.0,1.0,0.0
iris,20,1,IID,0.0,2.95,0.8929916017520412
iris,20,1,Dirichlet (α=10.0),0.0,3.0,0.9657075086391457
iris,20,1,Dirichlet (α=1.0),0.1,2.55,0.7227559838664168
iris,20,1,Dirichlet (α=0.5),0.1,2.35,0.6135511306107668
iris,20,1,Dirichlet (α=0.1),0.25,1.35,0.27267528855816947
iris,20,1,Forcé (1 classe/client),1.0,1.0,0.0
iris,20,2,IID,0.0,2.9,0.8877142945069216
iris,20,2,Dirichlet (α=10.0),0.0,3.0,0.9647228229245426
iris,20,2,Dirichlet (α=1.0),0.0,2.55,0.6970046382268407
iris,20,2,Dirichlet (α=0.5),0.2,2.1,0.504635099687772
iris,20,2,Dirichlet (α=0.1),0.3,1.1,0.21870716985416414
iris,20,2,Forcé (1 classe/client),1.0,1.0,0.0
iris,20,3,IID,0.0,3.0,0.9231821038121201
iris,20,3,Dirichlet (α=10.0),0.0,3.0,0.9699146630854069
iris,20,3,Dirichlet (α=1.0),0.1,2.5,0.7030070513854472
iris,20,3,Dirichlet (α=0.5),0.3,2.1,0.47958414667897176
iris,20,3,Dirichlet (α=0.1),0.3,1.15,0.23654842666288034
iris,20,3,Forcé (1 classe/client),1.0,1.0,0.0
iris,20,4,IID,0.0,2.85,0.8849366419817647
iris,20,4,Dirichlet (α=10.0),0.0,2.95,0.9445595214635178
iris,20,4,Dirichlet (α=1.0),0.05,2.65,0.7271366352470843
iris,20,4,Dirichlet (α=0.5),0.1,2.3,0.616908824246005
iris,20,4,Dirichlet (α=0.1),0.15,1.4,0.33704972348701623
iris,20,4,Forcé (1 classe/client),1.0,1.0,0.0
iris,20,5,IID,0.0,2.95,0.8925773270960798
iris,20,5,Dirichlet (α=10.0),0.0,2.95,0.9413335604366321
iris,20,5,Dirichlet (α=1.0),0.05,2.5,0.6958949087824289
iris,20,5,Dirichlet (α=0.5),0.2,2.05,0.46491729917084845
iris,20,5,Dirichlet (α=0.1),0.45,1.3,0.20277283654851413
iris,20,5,Forcé (1 classe/client),1.0,1.0,0.0
iris,20,6,IID,0.0,2.75,0.8033732903645857
iris,20,6,Dirichlet (α=10.0),0.0,3.0,0.9563686154176347
iris,20,6,Dirichlet (α=1.0),0.15,2.4,0.6649470620987419
iris,20,6,Dirichlet (α=0.5),0.25,2.25,0.534349447975843
iris,20,6,Dirichlet (α=0.1),0.3,1.35,0.22713679448132923
iris,20,6,Forcé (1 classe/client),1.0,1.0,0.0
iris,20,7,IID,0.0,2.85,0.8634631504444157
iris,20,7,Dirichlet (α=10.0),0.0,3.0,0.9620392259348212
iris,20,7,Dirichlet (α=1.0),0.1,2.5,0.6497945683781973
iris,20,7,Dirichlet (α=0.5),0.2,2.0,0.44392441901584456
iris,20,7,Dirichlet (α=0.1),0.25,1.35,0.26303087918053436
iris,20,7,Forcé (1 classe/client),1.0,1.0,0.0
iris,20,8,IID,0.0,2.85,0.8454582513787189
iris,20,8,Dirichlet (α=10.0),0.0,3.0,0.9553419268770733
iris,20,8,Dirichlet (α=1.0),0.15,2.5,0.6742760586921086
iris,20,8,Dirichlet (α=0.5),0.35,1.7,0.3700278108298974
iris,20,8,Dirichlet (α=0.1),0.6,1.2,0.13257535308306886
iris,20,8,Forcé (1 classe/client),1.0,1.0,0.0
iris,20,9,IID,0.0,2.9,0.8724623147845518
iris,20,9,Dirichlet (α=10.0),0.0,3.0,0.9669725448467498
iris,20,9,Dirichlet (α=1.0),0.05,2.55,0.7253657144411421
iris,20,9,Dirichlet (α=0.5),0.15,2.1,0.47801726074156664
iris,20,9,Dirichlet (α=0.1),0.2,1.2,0.2354379133535352
iris,20,9,Forcé (1 classe/client),1.0,1.0,0.0
iris,20,10,IID,0.0,2.95,0.8847045359039566
iris,20,10,Dirichlet (α=10.0),0.0,3.0,0.976401837941976
iris,20,10,Dirichlet (α=1.0),0.1,2.6,0.7410344934602032
iris,20,10,Dirichlet (α=0.5),0.3,2.25,0.5694052494503534
iris,20,10,Dirichlet (α=0.1),0.3,1.1,0.16233481737785754
iris,20,10,Forcé (1 classe/client),1.0,1.0,0.0
iris,20,11,IID,0.0,2.8,0.8725382878044746
iris,20,11,Dirichlet (α=10.0),0.0,3.0,0.9691184774725838
iris,20,11,Dirichlet (α=1.0),0.05,2.55,0.7227109235394767
iris,20,11,Dirichlet (α=0.5),0.1,2.35,0.6489439509168694
iris,20,11,Dirichlet (α=0.1),0.4,1.1,0.16014895141294602
iris,20,11,Forcé (1 classe/client),1.0,1.0,0.0
iris,20,12,IID,0.0,2.75,0.8458406783912056
iris,20,12,Dirichlet (α=10.0),0.0,3.0,0.9679832572565392
iris,20,12,Dirichlet (α=1.0),0.0,2.6,0.7702782145306255
iris,20,12,Dirichlet (α=0.5),0.25,2.3,0.5497088288471433
iris,20,12,Dirichlet (α=0.1),0.35,1.1,0.13834919228230158
iris,20,12,Forcé (1 classe/client),1.0,1.0,0.0
iris,20,13,IID,0.0,2.9,0.8757569714683602
iris,20,13,Dirichlet (α=10.0),0.0,3.0,0.970598775432648
iris,20,13,Dirichlet (α=1.0),0.05,2.75,0.8099031083657593
iris,20,13,Dirichlet (α=0.5),0.05,2.25,0.6371640138050209
iris,20,13,Dirichlet (α=0.1),0.35,1.0,0.11758451443542932
iris,20,13,Forcé (1 classe/client),1.0,1.0,0.0
iris,20,14,IID,0.0,3.0,0.8859912647684027
iris,20,14,Dirichlet (α=10.0),0.0,3.0,0.9566713389799292
iris,20,14,Dirichlet (α=1.0),0.15,2.5,0.6707858987336394
iris,20,14,Dirichlet (α=0.5),0.2,2.3,0.5790254379519814
iris,20,14,Dirichlet (α=0.1),0.45,1.15,0.19079857570988207
iris,20,14,Forcé (1 classe/client),1.0,1.0,0.0
iris,20,15,IID,0.0,2.95,0.9117392913248825
iris,20,15,Dirichlet (α=10.0),0.0,2.9,0.9402206614552879
iris,20,15,Dirichlet (α=1.0),0.05,2.3,0.6460802466459186
iris,20,15,Dirichlet (α=0.5),0.35,2.15,0.5104343017949249
iris,20,15,Dirichlet (α=0.1),0.3,1.05,0.14723734252371293
iris,20,15,Forcé (1 classe/client),1.0,1.0,0.0
iris,20,16,IID,0.0,2.9,0.895060804191251
iris,20,16,Dirichlet (α=10.0),0.0,3.0,0.9565914673962338
iris,20,16,Dirichlet (α=1.0),0.05,2.6,0.7207859712219357
iris,20,16,Dirichlet (α=0.5),0.05,2.4,0.665345268352292
iris,20,16,Dirichlet (α=0.1),0.3,1.15,0.2321001354327826
iris,20,16,Forcé (1 classe/client),1.0,1.0,0.0
iris,20,17,IID,0.0,2.95,0.8890856630178773
iris,20,17,Dirichlet (α=10.0),0.0,3.0,0.9595070738060452
iris,20,17,Dirichlet (α=1.0),0.15,2.55,0.686752727491162
iris,20,17,Dirichlet (α=0.5),0.15,2.2,0.5461952945840778
iris,20,17,Dirichlet (α=0.1),0.3,1.45,0.2693544499014578
iris,20,17,Forcé (1 classe/client),1.0,1.0,0.0
iris,20,18,IID,0.0,2.95,0.899386902644809
iris,20,18,Dirichlet (α=10.0),0.0,2.9,0.935271080519074
iris,20,18,Dirichlet (α=1.0),0.15,2.45,0.666656622069147
iris,20,18,Dirichlet (α=0.5),0.2,2.1,0.49442539366764926
iris,20,18,Dirichlet (α=0.1),0.3,1.2,0.21347941383912516
iris,20,18,Forcé (1 classe/client),1.0,1.0,0.0
iris,20,19,IID,0.0,2.8,0.8693042212481277
iris,20,19,Dirichlet (α=10.0),0.0,3.0,0.9727708354197567
iris,20,19,Dirichlet (α=1.0),0.1,2.55,0.7197311019823647
iris,20,19,Dirichlet (α=0.5),0.15,2.25,0.5907149574814587
iris,20,19,Dirichlet (α=0.1),0.65,1.15,0.14071738782247442
iris,20,19,Forcé (1 classe/client),1.0,1.0,0.0
iris,20,20,IID,0.0,2.95,0.8847013578042425
iris,20,20,Dirichlet (α=10.0),0.0,3.0,0.9542177015318913
iris,20,20,Dirichlet (α=1.0),0.15,2.5,0.6740302006436449
iris,20,20,Dirichlet (α=0.5),0.1,2.1,0.5813263630760382
iris,20,20,Dirichlet (α=0.1),0.35,1.25,0.21832624938010156
iris,20,20,Forcé (1 classe/client),1.0,1.0,0.0
iris,20,21,IID,0.0,2.75,0.7982811248273962
iris,20,21,Dirichlet (α=10.0),0.0,3.0,0.9732120181400707
iris,20,21,Dirichlet (α=1.0),0.1,2.5,0.6323095086429781
iris,20,21,Dirichlet (α=0.5),0.25,2.1,0.5206789765941511
iris,20,21,Dirichlet (α=0.1),0.4,1.3,0.23741202235044953
iris,20,21,Forcé (1 classe/client),1.0,1.0,0.0
iris,20,22,IID,0.0,2.85,0.873341956394907
iris,20,22,Dirichlet (α=10.0),0.0,3.0,0.9738902725622044
iris,20,22,Dirichlet (α=1.0),0.1,2.45,0.6392400192509102
iris,20,22,Dirichlet (α=0.5),0.15,2.15,0.546597667353222
iris,20,22,Dirichlet (α=0.1),0.3,1.2,0.18333131241814896
iris,20,22,Forcé (1 classe/client),1.0,1.0,0.0
iris,20,23,IID,0.0,3.0,0.9116314706614848
iris,20,23,Dirichlet (α=10.0),0.0,3.0,0.9589649488214389
iris,20,23,Dirichlet (α=1.0),0.1,2.55,0.6995891094275806
iris,20,23,Dirichlet (α=0.5),0.3,2.0,0.47333121026566227
iris,20,23,Dirichlet (α=0.1),0.25,1.35,0.25988245433848506
iris,20,23,Forcé (1 classe/client),1.0,1.0,0.0
iris,20,24,IID,0.0,2.9,0.8753269903236026
iris,20,24,Dirichlet (α=10.0),0.0,3.0,0.964752229040236
iris,20,24,Dirichlet (α=1.0),0.1,2.55,0.6616484789816098
iris,20,24,Dirichlet (α=0.5),0.2,2.0,0.4837157952392791
iris,20,24,Dirichlet (α=0.1),0.35,1.0,0.13610226442844864
iris,20,24,Forcé (1 classe/client),1.0,1.0,0.0
iris,20,25,IID,0.0,2.9,0.8836168369052364
iris,20,25,Dirichlet (α=10.0),0.0,3.0,0.9779809313224863
iris,20,25,Dirichlet (α=1.0),0.1,2.3,0.6179547666419978
iris,20,25,Dirichlet (α=0.5),0.25,2.1,0.5304764346785146
iris,20,25,Dirichlet (α=0.1),0.2,1.3,0.27841292096891096
iris,20,25,Forcé (1 classe/client),1.0,1.0,0.0
iris,20,26,IID,0.0,2.9,0.883315871439545
iris,20,26,Dirichlet (α=10.0),0.0,3.0,0.9696167631062677
iris,20,26,Dirichlet (α=1.0),0.1,2.7,0.7700264844377716
iris,20,26,Dirichlet (α=0.5),0.15,2.1,0.5752296930125503
iris,20,26,Dirichlet (α=0.1),0.25,0.9,0.11260873937127687
iris,20,26,Forcé (1 classe/client),1.0,1.0,0.0
iris,20,27,IID,0.0,2.95,0.9023246975300078
iris,20,27,Dirichlet (α=10.0),0.0,3.0,0.9622968728203636
iris,20,27,Dirichlet (α=1.0),0.2,2.4,0.6292955359669327
iris,20,27,Dirichlet (α=0.5),0.1,2.35,0.619033948133488
iris,20,27,Dirichlet (α=0.1),0.4,1.05,0.11204227295982343
iris,20,27,Forcé (1 classe/client),1.0,1.0,0.0
iris,20,28,IID,0.0,2.85,0.8692329784928605
iris,20,28,Dirichlet (α=10.0),0.0,2.95,0.9376651174916815
iris,20,28,Dirichlet (α=1.0),0.1,2.55,0.6953937155333687
iris,20,28,Dirichlet (α=0.5),0.15,2.4,0.6141758847189237
iris,20,28,Dirichlet (α=0.1),0.25,0.85,0.1610858687180146
iris,20,28,Forcé (1 classe/client),1.0,1.0,0.0
iris,20,29,IID,0.0,3.0,0.9135775433146657
iris,20,29,Dirichlet (α=10.0),0.0,3.0,0.9620933715014394
iris,20,29,Dirichlet (α=1.0),0.1,2.45,0.6808426321545946
iris,20,29,Dirichlet (α=0.5),0.3,2.1,0.49193116712023033
iris,20,29,Dirichlet (α=0.1),0.35,1.25,0.25572669310845664
iris,20,29,Forcé (1 classe/client),1.0,1.0,0.0
iris,50,0,IID,0.02,2.26,0.6855661149999864
iris,50,0,Dirichlet (α=10.0),0.22,2.28,0.6650123641080192
iris,50,0,Dirichlet (α=1.0),0.2,1.86,0.5157582900385286
iris,50,0,Dirichlet (α=0.5),0.32,1.62,0.39314471839401477
iris,50,0,Dirichlet (α=0.1),0.38,0.82,0.1133011653422011
iris,50,0,Forcé (1 classe/client),1.0,1.0,0.0
iris,50,1,IID,0.04,2.2,0.6571537182857002
iris,50,1,Dirichlet (α=10.0),0.2,2.28,0.6643391184863784
iris,50,1,Dirichlet (α=1.0),0.3,1.94,0.5132789184823024
iris,50,1,Dirichlet (α=0.5),0.32,1.58,0.37834576930781516
iris,50,1,Dirichlet (α=0.1),0.32,0.82,0.1436243357546432
iris,50,1,Forcé (1 classe/client),1.0,1.0,0.0
iris,50,2,IID,0.08,2.24,0.6676280985714169
iris,50,2,Dirichlet (α=10.0),0.1,2.22,0.6807207265367384
iris,50,2,Dirichlet (α=1.0),0.18,1.96,0.5489241680195317
iris,50,2,Dirichlet (α=0.5),0.3,1.6,0.37762775287905626
iris,50,2,Dirichlet (α=0.1),0.36,1.0,0.19130493380600797
iris,50,2,Forcé (1 classe/client),1.0,1.0,0.0
